"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.416601833E0,-3.494602760E0,-1.159093559E0,5.931964465E-1,3.729293278E0
1.426592833E0,-2.482124626E0,-1.558715665E0,3.849928846E-1,2.956138817E0
1.436583833E0,2.699825235E0,-1.309925410E0,-1.334329349E0,3.284112619E0
1.446575833E0,5.182274382E0,-2.458251321E-1,-7.297541481E-1,5.239173492E0
1.456566833E0,4.908406003E0,1.018855108E0,1.802449833E0,5.327226354E0
1.466557833E0,7.352590093E0,2.944641430E0,1.852729894E0,8.134131932E0
1.476548833E0,5.874897541E0,3.826448328E0,4.816152728E-1,7.027665416E0
1.486540833E0,2.238997545E0,3.387061647E0,-5.249793935E-1,4.094007813E0
1.496531833E0,7.347137564E-1,2.703372449E0,4.865935922E-1,2.843378312E0
1.506522833E0,1.051838082E-1,1.610526674E0,3.199987438E-1,1.645375032E0
1.516513833E0,-8.584377699E-1,1.402969814E0,-6.054755994E-1,1.752666655E0
1.526505833E0,-6.637949974E-1,1.503956491E0,-1.105114987E0,1.980855386E0
1.536496833E0,-6.295965334E-1,1.079653872E0,-1.570350455E0,2.006998961E0
1.546487833E0,-9.321923554E-2,2.539779049E-1,-1.245708364E0,1.274748576E0
1.556478833E0,-4.628749466E-1,-2.413409024E-1,1.230546169E-1,5.363218121E-1
1.566469833E0,-9.112117416E-1,-8.504196292E-1,1.499716894E-1,1.255393122E0
1.576461833E0,7.596297656E-1,-1.159902229E0,6.652546817E-1,1.537847311E0
1.586452833E0,1.630462171E0,-1.974410014E0,1.815243541E0,3.138759453E0
1.596443833E0,3.933443896E-1,-1.879998531E0,1.048225088E0,2.188124795E0
1.606434833E0,1.095346483E-1,-1.761860801E0,-4.647554111E-1,1.825417463E0
1.616426833E0,-3.870820948E-1,-1.719124086E0,-1.030285245E0,2.041251542E0
1.626417833E0,-1.490585370E-1,-1.165655304E0,-1.572984041E0,1.963478935E0
1.636408833E0,-2.987487195E-1,-9.196348751E-1,-1.161411395E0,1.511243041E0
1.646399833E0,-5.776381020E-1,-1.083300195E0,-5.825814843E-2,1.229064320E0
1.656391833E0,-1.892783906E-1,-5.650983095E-1,6.652447414E-1,8.931477899E-1
1.666382833E0,-5.397514337E-1,-1.024764304E0,7.822966433E-1,1.397662880E0
1.676373833E0,8.504454301E-1,-4.728760242E-2,8.725975335E-1,1.219393293E0
1.686364833E0,1.570010878E0,1.681501347E-1,1.114464101E0,1.932676604E0
1.696356833E0,2.080197254E0,-6.699184209E-1,1.591620287E0,2.703565506E0
1.706347833E0,1.836936126E0,-1.844182581E-1,1.199417127E0,2.201578041E0
1.716338833E0,6.989417336E-1,4.894803625E-1,-4.423213989E-1,9.611237133E-1
1.726329833E0,6.385609728E-1,5.055812556E-1,2.211744769E-1,8.439731460E-1
1.736321833E0,-1.984311981E0,-5.296706146E-1,-2.792506235E0,3.466429874E0
