"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.642916875E0,1.986159409E0,-4.954123628E-1,-6.237258558E-1,2.139929099E0
1.652907875E0,1.724015867E0,-2.737220226E0,-3.181329703E-1,3.250509785E0
1.662899875E0,1.188199244E0,-3.475152875E0,-4.432914519E-1,3.699325919E0
1.672890875E0,1.002812687E0,-1.967548306E0,-2.382610278E-1,2.221181654E0
1.682882875E0,-1.696463202E0,-5.243478942E-1,-5.635850501E-1,1.862942892E0
1.692873875E0,9.766487360E-2,2.611113326E0,-5.758946085E-1,2.675650543E0
1.702865875E0,-1.349654902E0,2.307945719E0,-9.936889842E-2,2.675454349E0
1.712856875E0,-1.262854739E0,1.217523615E0,1.002600141E-1,1.757048069E0
1.722848875E0,2.826747530E0,-1.484501050E0,4.736678834E-1,3.227786583E0
1.732839875E0,4.891453171E-1,-9.285091943E-1,7.696667305E-1,1.301452781E0
1.742831875E0,-8.454401404E-1,3.811729717E-1,-1.847829781E-2,9.275792758E-1
1.752822875E0,-6.424634045E-1,1.326824448E0,1.839815442E-1,1.485621604E0
1.762814875E0,-7.860482168E-1,2.078729019E0,4.199446893E-1,2.261711669E0
1.772805875E0,-9.132239878E-2,2.061646378E0,1.931651080E-1,2.072688671E0
1.782797875E0,1.878301084E-1,-1.764643491E0,-6.244978344E-1,1.881287948E0
1.792788875E0,4.612921053E-1,-2.620275913E0,-1.774907109E0,3.198270081E0
1.802780875E0,9.343108016E-1,-5.785394796E0,-2.548786100E0,6.390621269E0
1.812771875E0,1.416275153E0,-4.705449148E0,-2.894779884E0,5.703230450E0
1.822763875E0,-4.162439865E-1,-1.125569717E0,-2.610598186E0,2.873219298E0
1.832754875E0,-1.483404697E0,-4.100319046E-1,-1.387936184E0,2.072433958E0
1.842746875E0,-1.804847776E0,-8.463277477E-1,3.680096468E-1,2.027110567E0
1.852737875E0,-1.963993784E0,-1.314621309E0,1.815642321E0,2.980278142E0
1.862729875E0,-1.878529125E0,-1.118880503E0,2.935361899E0,3.660206925E0
1.872720875E0,-1.983188438E0,1.154229845E0,1.859627416E0,2.953556677E0
1.882712875E0,-3.019180566E-1,4.499157041E0,1.068641737E0,4.634173470E0
1.892703875E0,-1.295269364E0,1.291548781E0,2.099083761E0,2.784236630E0
1.902695875E0,-3.939052838E-1,1.627772452E0,7.483723406E-1,1.834357023E0
1.912686875E0,6.952748716E-1,3.948043517E0,3.565678883E-1,4.024623637E0
1.922678875E0,1.584506564E0,1.246869621E0,-8.636817721E-1,2.193465547E0
1.932669875E0,2.531937933E-1,-2.165629168E0,9.133643210E-1,2.363956678E0
1.942661875E0,1.289422148E-1,-2.581636342E0,1.788173271E0,3.143093372E0
1.952652875E0,1.181046345E0,-3.990011322E-1,7.590621471E-1,1.459536816E0
1.962644875E0,-4.749979788E-1,-8.203772199E-1,-9.474711299E-1,1.340277361E0
1.972635875E0,-1.475187020E0,-1.429247201E0,-1.647205088E0,2.632908830E0
1.982627875E0,-1.300192720E0,4.669755989E-1,-8.699101532E-1,1.632578020E0
1.992618875E0,-1.993978305E0,4.989196397E0,8.697476006E-1,5.442838511E0
2.002610875E0,-2.336326935E0,9.016203638E0,3.945352628E0,1.011514503E1
2.012601875E0,-2.364981800E0,4.504261660E0,5.082687528E0,7.191329816E0
2.022593875E0,-2.471144432E0,4.970689375E0,3.907821105E0,6.788620880E0
2.032584875E0,-3.575630259E0,3.566261850E0,2.589529499E0,5.675298966E0
2.042576875E0,-4.638907249E0,3.859060004E0,-4.436474304E0,7.489600045E0
2.052567875E0,-2.124386417E0,4.429638909E0,-8.004003831E0,9.391421396E0
2.062559875E0,-7.746777213E-1,1.171711265E0,-6.454556587E0,6.605628932E0
2.072550875E0,-1.091582192E0,-1.523144714E0,5.763038405E-1,1.960522281E0
2.082542875E0,-2.266731620E0,-1.760758601E0,3.733332589E0,4.709152291E0
2.092533875E0,9.537282354E-1,2.767425188E0,1.899656139E0,3.489546269E0
2.102525875E0,2.630289854E0,7.413646134E0,1.209729277E0,7.958895567E0
2.112516875E0,4.850005767E0,6.868683296E0,4.252957102E0,9.422792064E0
2.122508875E0,6.030341091E0,2.142829120E0,2.581220605E0,6.900683309E0
2.132499875E0,2.230514551E0,-4.114483341E0,2.352150085E0,5.238012824E0
2.142491875E0,-2.032137235E0,-6.554659749E0,1.729395890E0,7.077001930E0
2.152482875E0,-1.429401568E0,-3.974645424E0,-2.711677834E0,5.019381612E0
2.162474875E0,-2.053477233E0,-3.677351931E0,-2.274204215E0,4.786615796E0
2.172465875E0,-9.145653391E-1,-5.338536542E0,6.845686197E-1,5.459398901E0
2.182457875E0,5.475057918E-1,-6.563439344E0,-1.726647699E-1,6.588498443E0
2.192448875E0,-8.665059042E-1,-5.883267245E0,-4.399692102E-1,5.962989088E0
2.202440875E0,2.645970333E-1,-3.915455815E0,9.060565440E-1,4.027622659E0
