"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.706184958E0,-1.455868989E-1,1.201654272E0,-9.606016374E-1,1.545290924E0
7.716175958E0,6.633666158E-3,9.892313594E-1,-3.505031562E-1,1.049511863E0
7.726166958E0,2.176000375E-1,7.848232251E-1,1.378726673E-1,8.260182464E-1
7.736157958E0,5.513193458E-1,5.540844941E-1,4.733882769E-1,9.138156862E-1
7.746148958E0,9.713207531E-1,2.763388270E-1,6.486573601E-1,1.200243110E0
7.756139958E0,1.485826029E0,-4.316999316E-3,6.882278804E-1,1.637484425E0
7.766131958E0,2.054520961E0,-2.702822810E-1,6.557886243E-1,2.173515036E0
7.776122958E0,2.521321728E0,-4.561301833E-1,6.609680879E-1,2.646128647E0
7.786113958E0,2.925298841E0,-5.194233692E-1,6.677215489E-1,3.045164365E0
7.796104958E0,3.189597666E0,-4.914953130E-1,6.860456264E-1,3.299357440E0
7.806095958E0,3.256324922E0,-3.946788704E-1,6.461103129E-1,3.343184402E0
7.816086958E0,3.329672980E0,-1.394946849E-1,3.862354910E-1,3.354900710E0
7.826077958E0,3.227129774E0,1.623327398E-1,1.631303000E-1,3.235325330E0
7.836068958E0,3.176632635E0,4.658605349E-1,-1.050182955E-1,3.212327782E0
7.846059958E0,3.098538977E0,7.360112536E-1,-5.555029921E-1,3.232837752E0
7.856050958E0,2.908838344E0,1.029422196E0,-1.107252145E0,3.278270563E0
7.866041958E0,2.573903400E0,1.189227185E0,-1.791679262E0,3.354005752E0
7.876032958E0,2.886481515E0,3.854718447E-1,-2.821924746E0,4.055073779E0
7.886023958E0,3.624095491E0,-7.616027623E-1,-4.048944240E0,5.487080859E0
7.896014958E0,3.891897383E0,-1.076879368E0,-5.147867610E0,6.542711620E0
7.906005958E0,3.750709344E0,-1.445442234E0,-5.116587346E0,6.506657352E0
7.915996958E0,4.121920415E0,-1.680852306E0,-3.734013205E0,5.810193369E0
7.925987958E0,4.136868237E0,-1.665278247E0,-1.965867816E0,4.873547652E0
7.935978958E0,3.553068777E0,-1.236000232E0,-7.533716369E-1,3.836608285E0
7.945969958E0,2.341773616E0,-5.390027708E-1,2.433915210E-1,2.415298551E0
7.955960958E0,1.040050095E0,3.581419587E-3,1.145887038E0,1.547505777E0
7.965951958E0,-1.499916065E-1,2.858259344E-1,1.720986571E0,1.750996495E0
7.975943958E0,-1.213201938E0,6.231775331E-1,2.057458602E0,2.468470190E0
7.985934958E0,-2.465021812E0,4.817778254E-1,2.460569158E0,3.516083473E0
7.995925958E0,-3.638313580E0,1.241732258E-1,2.249329137E0,4.279278708E0
8.005916958E0,-4.140688807E0,9.264913201E-3,2.121901935E0,4.652725810E0
8.015907958E0,-4.258256434E0,-1.572240275E-1,2.302138849E0,4.843274773E0
8.025898958E0,-4.283781869E0,-2.411239707E-1,2.468255907E0,4.949870210E0
8.035889958E0,-4.137720761E0,-4.173222131E-1,2.204854045E0,4.707044963E0
8.045880958E0,-3.979431370E0,-9.802950597E-1,1.553108186E0,4.382807031E0
8.055871958E0,-3.801790620E0,-1.793491899E0,8.930686355E-1,4.297417445E0
8.065862958E0,-3.848732067E0,-2.445161744E0,7.293534677E-1,4.617738728E0
8.075853958E0,-3.535520114E0,-2.588003960E0,1.031254714E0,4.501239080E0
8.085844958E0,-3.526422431E0,-2.801361258E0,1.257557162E0,4.675973703E0
8.095835958E0,-3.488842376E0,-3.172051926E0,1.083686842E0,4.838213691E0
8.105826958E0,-3.164300272E0,-3.128796564E0,8.669703193E-1,4.533630078E0
8.115817958E0,-2.727096357E0,-2.868295505E0,1.030513433E0,4.089759355E0
8.125808958E0,-2.386724086E0,-2.542604424E0,1.369022780E0,3.746399938E0
8.135799958E0,-2.098822975E0,-2.127632791E0,1.736248827E0,3.456362129E0
8.145790958E0,-1.914756719E0,-1.481221932E0,2.062852220E0,3.180514265E0
8.155782958E0,-1.890332315E0,-8.648371089E-1,2.288346437E0,3.091573855E0
8.165773958E0,-1.763892124E0,-2.402983439E-1,2.071259493E0,2.731148953E0
8.175764958E0,-1.730190527E0,4.998416287E-1,1.729682550E0,2.497038774E0
8.185755958E0,-9.991996926E-1,1.395395916E0,1.247971529E0,2.122018549E0
8.195746958E0,1.246760863E-1,2.148019693E0,5.412874241E-1,2.218676363E0
8.205737958E0,1.201278881E0,2.665130489E0,-3.287561917E-1,2.941780431E0
8.215728958E0,2.208095741E0,3.244487818E0,-9.113540483E-1,4.029014049E0
8.225719958E0,2.627919978E0,3.654342552E0,-7.793473077E-1,4.568103012E0
8.235710958E0,2.730791797E0,3.846424756E0,4.162077338E-2,4.717408137E0
8.245701958E0,2.364475431E0,3.689051040E0,5.732893816E-1,4.419106511E0
8.255692958E0,2.520445815E0,3.649049068E0,4.734867659E-1,4.460089229E0
8.265683958E0,2.251317190E0,3.493593823E0,2.977668259E-1,4.166808368E0
8.275674958E0,1.628030899E0,2.984586099E0,3.055342671E-1,3.413442541E0
8.285665958E0,1.139634610E0,2.289380810E0,7.059214818E-1,2.652990138E0
8.295656958E0,2.425454289E-1,1.392447749E0,8.202003416E-1,1.634156547E0
8.305647958E0,-8.665415722E-1,5.425532001E-1,6.368228880E-1,1.204492284E0
8.315638958E0,-1.860668805E0,3.985052884E-2,5.950886786E-1,1.953920931E0
8.325629958E0,-2.202612222E0,-3.096363813E-1,8.154281366E-1,2.369028986E0
8.335620958E0,-2.126079186E0,-5.503732663E-1,9.115566543E-1,2.377826523E0
8.345611958E0,-1.848231778E0,-5.637961346E-1,6.787842616E-1,2.048066127E0
8.355602958E0,-1.587284576E0,-2.976753169E-1,3.167305157E-1,1.645722073E0
8.365594958E0,-1.054329581E0,-1.153977245E-1,4.468793035E-2,1.061567007E0
8.375585958E0,-1.927271515E-1,-3.774108732E-1,1.933004710E-1,4.657765497E-1
8.385576958E0,5.852969313E-1,-7.900482970E-1,4.082698461E-1,1.064628140E0
8.395567958E0,1.291003820E0,-1.210134489E0,4.897850025E-1,1.836029873E0
8.405558958E0,1.861065246E0,-1.310753376E0,3.329653099E-2,2.276564720E0
8.415549958E0,2.291065392E0,-1.221683909E0,-1.318496844E0,2.912031273E0
8.425540958E0,3.054554467E0,-7.639574361E-1,-3.244065650E0,4.520829116E0
8.435531958E0,4.116288961E0,-9.956872702E-2,-4.352524660E0,5.991512301E0
8.445522958E0,5.084878480E0,2.460876721E-1,-4.074387814E0,6.520520252E0
8.455513958E0,5.653914304E0,6.184868968E-1,-3.920168670E0,6.907748939E0
8.465504958E0,5.812929334E0,1.379592646E0,-4.767102774E0,7.643212163E0
8.475495958E0,5.759911460E0,1.791562318E0,-5.547642914E0,8.195280195E0
8.485486958E0,5.398910798E0,2.018338391E0,-5.836533959E0,8.202868786E0
8.495477958E0,4.685690821E0,1.782403824E0,-4.565687245E0,6.780719865E0
8.505468958E0,5.073646563E0,2.540012938E-1,-3.679830565E0,6.272763274E0
8.515459958E0,5.680424411E0,-1.757936735E0,-2.073643549E0,6.297424919E0
8.525450375E0,3.826127901E0,-2.148571671E0,-1.583113757E0,4.664961319E0
8.535441375E0,1.687539182E0,-2.720277919E0,-1.420194980E0,3.502092835E0
8.545432375E0,5.308646160E-1,-2.715469753E0,5.819499850E-2,2.767486202E0
8.555423375E0,-7.347131717E-1,-2.551479912E0,8.310938506E-1,2.782188020E0
8.565414375E0,-1.899159856E0,-2.429291816E0,8.966121212E-1,3.211258349E0
8.575406375E0,-2.514192218E0,-2.409793691E0,1.158103187E0,3.670077810E0
8.585397375E0,-2.878170283E0,-2.005677415E0,1.684443666E0,3.891523677E0
8.595388375E0,-4.079176683E0,-2.101957667E0,1.819370506E0,4.936397217E0
8.605379375E0,-3.687464105E0,-6.283874023E-1,2.316154625E0,4.399640270E0
8.615370375E0,-4.009136980E0,8.350525618E-2,2.372852737E0,4.659461617E0
8.625361375E0,-3.802323886E0,8.662123740E-2,2.389348902E0,4.491565245E0
8.635352375E0,-3.396659267E0,-1.492028171E-1,2.506971492E0,4.224270554E0
8.645343375E0,-3.428399123E0,-5.244326788E-1,3.243878539E0,4.748862827E0
8.655334375E0,-3.525190423E0,-9.587802297E-1,3.935845056E0,5.370018933E0
8.665325375E0,-3.360360337E0,-1.289874723E0,4.073800753E0,5.436143024E0
8.675316375E0,-3.076642324E0,-1.519801276E0,3.949007138E0,5.231651869E0
8.685307375E0,-2.874402337E0,-1.758744820E0,3.825698715E0,5.098170534E0
8.695298375E0,-2.701950991E0,-2.038663897E0,3.618390362E0,4.954738989E0
8.705289375E0,-2.494581826E0,-2.189598075E0,3.305298861E0,4.684258616E0
8.715280375E0,-2.195436519E0,-2.013750080E0,2.561440644E0,3.928881402E0
8.725271375E0,-1.653184451E0,-1.794192980E0,1.893178740E0,3.088085656E0
8.735262375E0,-1.018978484E0,-1.490694421E0,1.607667385E0,2.417660321E0
8.745253375E0,-5.489138013E-1,-1.228935626E0,1.283544527E0,1.859859051E0
8.755244375E0,-2.070206702E-1,-8.381141639E-1,9.551123444E-1,1.287451941E0
8.765236375E0,-6.890008092E-2,-5.472274643E-1,5.926948285E-1,8.096247764E-1
8.775227375E0,-1.905940872E-1,-3.513638663E-1,3.145697502E-1,5.086617741E-1
8.785218375E0,-3.239977276E-1,-1.238662469E-1,2.999285415E-2,3.481622408E-1
8.795209375E0,-4.611734068E-1,1.067379981E-1,-8.665347017E-2,4.812304389E-1
8.805200375E0,-6.495934993E-1,2.804874265E-1,-2.042923594E-1,7.364647166E-1
8.815191375E0,-8.604756707E-1,4.898423052E-1,-5.801934084E-1,1.147601087E0
8.825182375E0,-8.634308535E-1,7.221106678E-1,-9.014805130E-1,1.442090070E0
8.835173375E0,-7.679879218E-1,7.408042163E-1,-1.386611059E0,1.749653269E0
8.845164375E0,-7.669284064E-1,8.781401092E-1,-1.737710631E0,2.092593479E0
8.855155375E0,-9.307369834E-1,8.721502215E-1,-2.015234689E0,2.384971319E0
8.865146375E0,-1.061146849E0,8.289071381E-1,-2.558314723E0,2.891036821E0
8.875137375E0,-1.229305170E0,7.863739067E-1,-2.991360683E0,3.328334998E0
8.885128375E0,-1.384476240E0,8.679840803E-1,-3.113373363E0,3.516143416E0
8.895119375E0,-1.614722051E0,8.838785666E-1,-3.060768303E0,3.571676249E0
8.905110375E0,-1.655097075E0,8.276564187E-1,-3.059601198E0,3.575684685E0
8.915101375E0,-1.553180691E0,8.218466252E-1,-2.959583405E0,3.441937836E0
8.925092375E0,-1.255511806E0,8.590881264E-1,-2.780189660E0,3.169194984E0
8.935083375E0,-9.225590676E-1,1.017195083E0,-2.533430142E0,2.881678219E0
8.945074375E0,-6.711627084E-1,1.305228927E0,-2.233630532E0,2.672674182E0
8.955066375E0,-3.776634729E-1,1.575780764E0,-1.927539318E0,2.518158561E0
8.965057375E0,-7.287794173E-2,1.733003038E0,-1.632308722E0,2.381814956E0
8.975048375E0,2.240553635E-1,1.693530824E0,-1.357022978E0,2.181687150E0
8.985039375E0,4.831513363E-1,1.439918370E0,-1.072608562E0,1.859378727E0
8.995030375E0,7.359194523E-1,1.083948652E0,-8.581490636E-1,1.566187069E0
9.005021375E0,1.127776456E0,6.811322111E-1,-7.071412110E-1,1.495282421E0
9.015012375E0,1.576028686E0,2.121784991E-1,-5.707011481E-1,1.689551993E0
9.025003375E0,2.032467018E0,-1.900087810E-1,-4.451402684E-1,2.089300211E0
9.034994375E0,2.411046749E0,-5.394342953E-1,-3.228025568E-1,2.491653523E0
9.044985375E0,2.704804432E0,-7.745584381E-1,-2.158371019E-1,2.821789050E0
9.054976375E0,2.890854648E0,-1.101524797E0,-1.644669735E-1,3.097974638E0
9.064967375E0,3.045873106E0,-1.336852423E0,-9.134874780E-2,3.327591016E0
9.074958375E0,2.933860919E0,-1.487140483E0,-6.596715409E-2,3.289905527E0
9.084949375E0,2.939428053E0,-1.422100734E0,-4.196149063E-1,3.292215735E0
9.094940375E0,2.831841039E0,-1.217454618E0,-8.474007118E-1,3.196812066E0
9.104931375E0,2.796406327E0,-1.086710292E0,-1.551497862E0,3.377569129E0
9.114922375E0,3.168641245E0,-1.708968642E0,-2.574510341E0,4.425942234E0
9.124913375E0,3.936353179E0,-2.502258636E0,-3.679262216E0,5.940803404E0
9.134904375E0,4.531697381E0,-3.061189887E0,-4.440553322E0,7.044549558E0
9.144895375E0,5.007508122E0,-3.499021794E0,-4.222634611E0,7.426232838E0
9.154886375E0,4.935146490E0,-3.207070316E0,-2.912264228E0,6.566753674E0
9.164878375E0,3.821343709E0,-2.578011069E0,-1.156440092E0,4.752490137E0
9.174869375E0,2.647742624E0,-1.786835428E0,-9.141065519E-2,3.195571585E0
9.184860375E0,1.345579392E0,-1.134582031E0,5.860102550E-1,1.855065580E0
9.194851375E0,6.621679366E-2,-5.670325685E-1,1.171825213E0,1.303489519E0
9.204842375E0,-1.188885707E0,1.069075674E-1,1.833407332E0,2.187752476E0
9.214833375E0,-2.471658402E0,5.047948050E-1,2.559958960E0,3.594064959E0
9.224824375E0,-3.351487187E0,9.048373264E-1,2.835258737E0,4.482174590E0
9.234815375E0,-4.271687488E0,9.594409651E-1,2.835883219E0,5.216327692E0
9.244806375E0,-5.184090527E0,7.853898203E-1,2.198939002E0,5.685680653E0
9.254797375E0,-6.023263621E0,5.176732975E-1,1.526916168E0,6.235315812E0
9.264788375E0,-6.196083927E0,1.402875674E-1,1.197793940E0,6.312356688E0
9.274779375E0,-5.763741387E0,-5.783603793E-1,8.919213387E-1,5.860950364E0
9.284770375E0,-5.243667807E0,-1.625617753E0,6.518066704E-1,5.528429893E0
9.294761375E0,-4.282881398E0,-2.321344029E0,6.040723407E-1,4.908830264E0
9.304752375E0,-3.271542301E0,-2.492893735E0,2.901996517E-1,4.123314691E0
9.314743375E0,-3.175179017E0,-2.607734220E0,-1.795001650E-1,4.112694963E0
9.324734375E0,-3.145808453E0,-2.649526024E0,-6.591822752E-1,4.165407573E0
9.334725375E0,-3.162696966E0,-2.725057433E0,-7.845793232E-1,4.247841196E0
9.344716375E0,-3.071636522E0,-2.784258152E0,-4.625907719E-1,4.171454735E0
9.354708375E0,-2.994951459E0,-2.673251687E0,1.791692857E-1,4.018471159E0
9.364699375E0,-2.809365512E0,-2.442784851E0,7.062969462E-1,3.789272725E0
9.374690375E0,-2.572158006E0,-2.010618312E0,1.077226839E0,3.437877320E0
9.384681375E0,-2.521746821E0,-1.567339139E0,1.434491569E0,3.297502853E0
9.394672375E0,-2.324789209E0,-9.260808456E-1,1.817601138E0,3.092886111E0
9.404663375E0,-2.457167832E0,-4.035613757E-1,2.120330204E0,3.270525296E0
9.414654375E0,-2.429652005E0,1.212426013E-1,2.102574695E0,3.215389398E0
9.424645375E0,-1.906192887E0,7.475682753E-1,1.665618116E0,2.639453231E0
9.434636375E0,-1.232881327E0,1.180075123E0,1.103639735E0,2.032386363E0
9.444627375E0,-6.074292272E-1,1.391053188E0,8.098510623E-1,1.720423780E0
9.454618375E0,-1.194352269E-2,1.675475206E0,7.004496574E-1,1.816036767E0
9.464609375E0,3.087674850E-1,1.832772324E0,6.595871218E-1,1.972168077E0
9.474600375E0,3.715888005E-1,1.776896916E0,1.130286812E0,2.138454855E0
9.484591375E0,4.924554259E-1,1.881690130E0,1.613279835E0,2.527042129E0
9.494582375E0,5.005877334E-1,1.950044081E0,1.667836404E0,2.614371486E0
9.504573375E0,1.036982646E0,2.228116023E0,1.381649258E0,2.819359624E0
9.514564375E0,1.329047559E0,2.147395211E0,1.289402560E0,2.835530386E0
9.524555708E0,1.510926372E0,1.919590028E0,1.000360365E0,2.639781286E0
9.534546708E0,1.443416174E0,1.761166736E0,5.802531230E-1,2.349862169E0
9.544537708E0,1.308712698E0,1.730495167E0,2.253224552E-1,2.181309849E0
9.554529708E0,5.099491256E-1,1.315852148E0,-6.869425893E-2,1.412881413E0
9.564520708E0,-1.862613004E-1,6.730677313E-1,-4.096266925E-3,6.983768483E-1
9.574511708E0,-4.657699031E-1,1.894281524E-1,7.157240465E-2,5.078850624E-1
9.584502708E0,-6.342843193E-1,-1.937860823E-1,-1.370705755E-1,6.772429299E-1
9.594493708E0,-5.106344193E-1,-4.290219069E-1,-7.243941517E-1,9.846594304E-1
9.604484708E0,-3.298794419E-1,-5.520777297E-1,-1.296650330E0,1.447381202E0
9.614475708E0,-6.528767109E-2,-4.810942858E-1,-2.066497082E0,2.122763383E0
9.624466708E0,3.150742918E-1,-2.892126417E-1,-3.273741438E0,3.301560050E0
9.634457708E0,1.016049614E0,-1.575257438E-1,-4.449031785E0,4.566295544E0
9.644448708E0,1.996483253E0,4.136905074E-2,-5.356164143E0,5.716305722E0
9.654439708E0,3.182635387E0,4.436639196E-1,-5.733963271E0,6.573000873E0
9.664430708E0,4.173831995E0,7.029031491E-1,-4.883513821E0,6.462480453E0
9.674421708E0,4.853046319E0,1.065289602E0,-4.042669008E0,6.405472131E0
9.684412708E0,5.313508120E0,1.341078790E0,-4.073569204E0,6.828310693E0
9.694403708E0,5.335287829E0,1.112826880E0,-4.190092517E0,6.874631276E0
9.704394708E0,4.665147214E0,9.082485920E-1,-4.425655786E0,6.494223831E0
9.714385708E0,3.501114512E0,7.389997655E-1,-4.196070710E0,5.514610855E0
9.724376708E0,2.680208119E0,-6.832950962E-1,-4.112140946E0,4.955815868E0
9.734367708E0,2.696016651E0,-2.455717723E0,-3.409975716E0,4.992693632E0
9.744358708E0,1.793132880E0,-2.634106332E0,-2.909030718E0,4.314661216E0
9.754349708E0,4.320238674E-1,-3.021118333E0,-3.262265693E0,4.467233826E0
9.764341708E0,-4.690694869E-1,-3.282286559E0,-1.887381956E0,3.815185695E0
9.774332708E0,-7.506129205E-1,-3.090218389E0,1.370284756E-1,3.183024702E0
9.784323708E0,-9.311796176E-1,-2.695533087E0,9.790485795E-1,3.015216447E0
9.794314708E0,-1.323065858E0,-2.444727881E0,8.349078432E-1,2.902459092E0
9.804305708E0,-1.902523760E0,-2.582000624E0,2.936579874E-1,3.220645726E0
9.814296708E0,-1.795285825E0,-2.058457307E0,5.573931411E-2,2.731923232E0
9.824287708E0,-1.515452117E0,-9.284682637E-1,1.779849321E0,2.515255860E0
9.834278708E0,-1.277073414E0,1.717701459E-1,2.977109849E0,3.244010565E0
9.844269708E0,-9.473927772E-1,1.086867582E0,3.378654521E0,3.673437162E0
9.854260708E0,-7.415924209E-1,1.573262953E0,3.712025335E0,4.099298443E0
9.864251708E0,-6.713112277E-1,1.569117277E0,3.938284514E0,4.292187404E0
9.874242708E0,-6.308584356E-1,1.376901757E0,4.325409951E0,4.582904326E0
9.884233708E0,-5.390407777E-1,1.303553699E0,4.439838792E0,4.658539010E0
9.894224708E0,-7.193864501E-1,1.113931419E0,4.717812501E0,4.900623926E0
9.904215708E0,-8.525690657E-1,8.573918492E-1,4.894027115E0,5.041180040E0
9.914206708E0,-1.193954659E0,3.375878263E-1,4.630298101E0,4.793657661E0
9.924197708E0,-1.481718360E0,-3.323861432E-1,4.428908007E0,4.682007687E0
9.934188708E0,-1.745823643E0,-9.265813673E-1,4.534881774E0,4.946878402E0
9.944179708E0,-1.815884396E0,-1.422199552E0,4.420034273E0,4.985658500E0
9.954171708E0,-1.802945092E0,-1.786554177E0,4.067282277E0,4.794285344E0
9.964162708E0,-1.491558639E0,-1.842343047E0,3.484692607E0,4.214505622E0
9.974153708E0,-1.132365936E0,-1.655739099E0,2.911921581E0,3.535959823E0
9.984144708E0,-7.967626548E-1,-1.353778358E0,2.551245439E0,2.996064062E0
9.994135708E0,-6.088237882E-1,-9.825778127E-1,2.277690471E0,2.554212099E0
1.000412671E1,-5.224650908E-1,-6.837581956E-1,1.979445051E0,2.158401666E0
1.001411771E1,-5.584634739E-1,-4.749880385E-1,1.847409220E0,1.987565324E0
1.002410871E1,-6.048049968E-1,-3.667736185E-1,1.613936916E0,1.762130625E0
1.003409971E1,-7.141058296E-1,-2.585287929E-1,1.264130456E0,1.474723731E0
1.004409071E1,-7.844490033E-1,-2.123352045E-1,8.824898529E-1,1.199681132E0
1.005408171E1,-8.861274058E-1,-3.192918885E-1,2.270180746E-1,9.688685646E-1
1.006407271E1,-9.724141824E-1,-3.505475950E-1,-5.084059723E-1,1.151932980E0
1.007406371E1,-1.168645570E0,-2.972519785E-1,-1.113737803E0,1.641494168E0
1.008405471E1,-1.480464132E0,-3.058391994E-1,-1.910452584E0,2.436214428E0
1.009404571E1,-1.931327729E0,-3.757947028E-2,-3.154795039E0,3.699212179E0
1.010403671E1,-2.201447457E0,3.431403422E-1,-4.694371598E0,5.196271827E0
1.011402771E1,-1.964353387E0,8.816677344E-1,-6.290452141E0,6.648745021E0
1.012401871E1,-1.718193794E0,1.272738873E0,-7.289018580E0,7.596173116E0
1.013400971E1,-1.294229144E0,1.422359181E0,-7.185020002E0,7.437919544E0
1.014400071E1,-8.460786563E-1,1.347454594E0,-5.884136142E0,6.095452494E0
1.015399171E1,-7.487850809E-1,1.182913946E0,-4.415736569E0,4.632352960E0
1.016398371E1,-8.552470905E-1,1.123957640E0,-3.405018446E0,3.686309670E0
1.017397471E1,-8.117280185E-1,1.168708720E0,-2.394818387E0,2.785666447E0
1.018396571E1,-4.764100814E-1,1.113605145E0,-1.366041723E0,1.825692464E0
1.019395671E1,-6.799727082E-3,1.102207167E0,-5.374689730E-1,1.226286986E0
1.020394771E1,4.368179995E-1,1.014824038E0,-9.010522775E-3,1.104879623E0
1.021393871E1,9.240477687E-1,9.606355512E-1,2.895587969E-1,1.364012184E0
1.022392971E1,1.347142353E0,8.100639009E-1,3.515965855E-1,1.610781240E0
1.023392071E1,1.776922644E0,6.069971180E-1,3.533074443E-1,1.910687241E0
1.024391171E1,2.132616958E0,3.661947441E-1,4.364700902E-1,2.207410207E0
1.025390271E1,2.482241278E0,1.382843113E-1,5.690264690E-1,2.550379469E0
1.026389371E1,2.919846312E0,-7.665290415E-2,7.596538854E-1,3.018021236E0
1.027388471E1,3.309203632E0,-2.272169530E-1,9.919696105E-1,3.462146723E0
1.028387571E1,3.629638066E0,-2.684538567E-1,1.114375150E0,3.806333136E0
1.029386671E1,3.784678743E0,-9.845717132E-2,1.033495293E0,3.924487167E0
1.030385771E1,3.843395898E0,1.172507071E-1,8.281270465E-1,3.933348976E0
1.031384871E1,3.974309210E0,3.369300145E-1,5.661039575E-1,4.028539341E0
1.032383971E1,4.064585541E0,4.661271679E-1,2.817399001E-1,4.100915450E0
1.033383071E1,4.003219598E0,7.033650792E-1,-3.034295619E-1,4.075850719E0
1.034382171E1,3.832358109E0,8.568831414E-1,-9.971443963E-1,4.051606390E0
1.035381271E1,3.941285305E0,5.246689063E-1,-2.127228749E0,4.509335812E0
1.036380371E1,4.694249976E0,-3.125506335E-1,-3.953211286E0,6.145042734E0
1.037379571E1,5.441384388E0,-7.133766818E-1,-5.478874980E0,7.754717364E0
1.038378671E1,5.516304762E0,-1.003475177E0,-5.484101222E0,7.842955238E0
1.039377771E1,5.228004286E0,-1.010022304E0,-3.023385884E0,6.123155728E0
1.040376871E1,4.849431571E0,-1.117590607E0,-9.064540815E-1,5.058424095E0
1.041375971E1,3.739568059E0,-7.304821265E-1,4.843365669E-2,3.810553664E0
1.042375071E1,2.433540988E0,-3.502289218E-1,7.875801873E-1,2.581678638E0
1.043374171E1,9.559402370E-1,-3.180335677E-1,1.496941001E0,1.804383398E0
1.044373271E1,-7.796373296E-1,-2.456824601E-1,2.109750252E0,2.262573836E0
1.045372371E1,-2.474869693E0,-9.486756563E-2,2.413474513E0,3.458155444E0
1.046371471E1,-3.687544212E0,1.306472629E-1,2.644240726E0,4.539499977E0
1.047370571E1,-4.487694159E0,2.776655602E-1,2.837052662E0,5.316518112E0
1.048369671E1,-5.035054940E0,3.820535624E-1,2.896981945E0,5.821533094E0
1.049368771E1,-5.026503387E0,4.205849594E-1,2.759414502E0,5.749521407E0
1.050367871E1,-4.348777179E0,3.166208804E-1,2.065920693E0,4.824949745E0
1.051366971E1,-4.145112226E0,-4.027310711E-1,1.331508214E0,4.372306234E0
1.052366008E1,-3.973446161E0,-1.073465763E0,1.138647161E0,4.270494174E0
1.053365108E1,-3.577527096E0,-1.426201971E0,1.439511988E0,4.111562592E0
1.054364208E1,-3.308175107E0,-1.771038006E0,1.699861750E0,4.119481536E0
1.055363308E1,-3.231597632E0,-2.135192072E0,1.719807626E0,4.237924811E0
1.056362408E1,-3.126582223E0,-2.365246679E0,1.690707057E0,4.269472872E0
1.057361608E1,-2.719772719E0,-2.312156884E0,1.715307609E0,3.960494072E0
1.058360708E1,-2.364159096E0,-2.217947130E0,1.897213026E0,3.756055773E0
1.059359808E1,-1.931737034E0,-1.977245913E0,2.405160942E0,3.664138170E0
1.060358908E1,-1.342135967E0,-1.458339438E0,2.987376098E0,3.585038190E0
1.061358008E1,-9.174252123E-1,-8.410570675E-1,3.442945826E0,3.661000133E0
1.062357108E1,-6.565411609E-1,-4.828227228E-1,3.652756788E0,3.742565461E0
1.063356208E1,-5.059484607E-1,-2.225672472E-1,3.648994689E0,3.690620851E0
1.064355308E1,-2.060675740E-2,2.687023634E-1,3.371416837E0,3.382170470E0
1.065354408E1,9.145179766E-1,1.179925434E0,2.582229542E0,2.982696191E0
1.066353508E1,2.014442391E0,2.109792352E0,1.657410526E0,3.355027804E0
1.067352608E1,3.037345526E0,2.643483512E0,4.285169998E-1,4.049333247E0
1.068351708E1,3.883481485E0,2.956114837E0,-5.542619571E-1,4.911949683E0
1.069350808E1,4.142019634E0,3.254797629E0,-5.473724753E-2,5.268114503E0
1.070349908E1,4.113270628E0,3.461151717E0,7.911741784E-1,5.433647306E0
1.071349008E1,3.853671795E0,3.534281673E0,1.246926632E0,5.375570600E0
1.072348108E1,3.500816889E0,3.564674331E0,1.091899988E0,5.114182980E0
1.073347208E1,2.731508081E0,3.235456209E0,5.842178276E-1,4.274415018E0
1.074346308E1,1.880179210E0,2.473451743E0,3.778780657E-1,3.129828944E0
1.075345408E1,9.654273444E-1,1.719138705E0,3.538998038E-1,2.003180699E0
1.076344508E1,-2.890565211E-1,8.630981469E-1,8.089593619E-2,9.138031714E-1
1.077343608E1,-1.576359054E0,-2.864317060E-2,2.859800085E-2,1.576878608E0
1.078342808E1,-2.373554403E0,-7.520092356E-1,5.203399202E-1,2.543625764E0
1.079341908E1,-2.812058154E0,-1.215395229E0,9.801886404E-1,3.216461782E0
1.080341008E1,-2.902822144E0,-1.360822499E0,1.196186102E0,3.421852636E0
1.081340108E1,-2.861917362E0,-1.204441640E0,1.137987595E0,3.307002634E0
1.082339208E1,-2.678130603E0,-9.120405114E-1,8.354992890E-1,2.949959404E0
1.083338308E1,-1.975591151E0,-6.274430770E-1,6.675497139E-1,2.177674868E0
1.084337408E1,-9.313737452E-1,-6.697991377E-1,6.982183599E-1,1.342980572E0
1.085336508E1,9.438517034E-2,-8.462365311E-1,8.601017413E-1,1.210289152E0
1.086335608E1,1.079286667E0,-6.923629582E-1,9.047915719E-1,1.569354633E0
1.087334708E1,1.758273534E0,-3.483712614E-1,3.065797493E-1,1.818482747E0
1.088333808E1,2.040038577E0,1.652814907E-1,-1.971420625E0,2.841755557E0
1.089332908E1,2.806411498E0,7.574851531E-1,-4.984532658E0,5.770207541E0
1.090332008E1,4.671515417E0,1.331249036E0,-4.641993117E0,6.718882376E0
1.091331108E1,6.143664808E0,1.506657904E0,-1.220940728E0,6.442463161E0
1.092330208E1,7.149796375E0,1.857380331E0,2.581624648E-1,7.391623486E0
1.093329308E1,6.711206084E0,1.535159572E0,-1.375731437E-1,6.885922479E0
1.094328408E1,5.608752750E0,1.812186617E0,-1.981352120E0,6.218350582E0
1.095327508E1,4.618489941E0,2.159680211E0,-2.674053340E0,5.757189350E0
