"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.349130958E0,7.259230524E-1,2.851777998E0,-1.665205157E-1,2.947427880E0
1.359121958E0,-1.105543004E0,1.545136092E0,-1.643521342E0,2.512137193E0
1.369112917E0,-2.731006975E0,4.827505097E-1,-3.085147684E0,4.148443489E0
1.379103917E0,-3.052226690E0,2.513373023E-1,-2.915441020E0,4.228363105E0
1.389094917E0,-2.361791559E0,9.655627075E-1,-1.162708892E0,2.803972660E0
1.399085917E0,-3.369217699E0,1.557020558E0,-3.890778226E-1,3.731932807E0
1.409076917E0,-4.680112578E0,2.037581577E0,-4.917560989E-1,5.128061669E0
1.419067917E0,-4.881909345E0,3.242006260E0,3.041604638E-2,5.860423925E0
1.429058917E0,-5.945051849E0,4.861974433E0,9.065862286E-1,7.733326288E0
1.439049917E0,-8.119241926E0,4.513931201E0,-2.428997701E-1,9.292828667E0
1.449040917E0,-7.059625878E0,1.812462605E0,-2.217907369E0,7.618559662E0
1.459030917E0,-3.770580522E0,3.949466729E-1,-1.735063012E0,4.169376932E0
1.469021917E0,5.840725243E-2,1.039035603E0,6.293288040E-1,1.216166574E0
1.479012917E0,3.824282520E0,1.791524311E0,7.934320807E-1,4.297002515E0
1.489003917E0,6.741592895E0,4.840290034E-1,2.479875056E-1,6.763494410E0
1.498994917E0,8.781660708E0,-2.423896590E0,-9.416788050E-1,9.158580591E0
1.508985917E0,8.550342518E0,-4.114520763E0,-2.587977648E0,9.835408817E0
1.518976917E0,5.697562600E0,-1.778642310E0,-4.515359091E0,7.484267216E0
1.528967917E0,1.865485157E0,1.810121380E0,-1.848704817E0,3.189715314E0
1.538958917E0,-1.149142182E0,1.756781325E0,2.320899495E-1,2.112030805E0
1.548949917E0,-1.432390664E0,1.567262540E0,-7.086170483E-1,2.238346043E0
1.558940917E0,-1.157274490E0,8.371195525E-1,-1.112242232E0,1.810286213E0
1.568930917E0,-5.887257385E-1,-4.159106952E-1,-1.708462858E0,1.854299070E0
1.578921917E0,6.027040923E-1,-1.272784481E0,-2.510684474E0,2.878674883E0
1.588912917E0,1.782616078E0,-1.859361368E0,-2.909096206E0,3.885586895E0
