"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.545442771E1,5.305358856E0,-1.055771504E0,3.129038346E0,6.249189310E0
1.546441771E1,5.589349934E0,-7.998429680E-1,3.193281704E0,6.486727179E0
1.547440871E1,5.140946261E0,-4.613850760E-1,2.727858834E0,5.838100587E0
1.548439971E1,4.712937677E0,5.104268432E-2,2.376638224E0,5.278522156E0
1.549439071E1,4.483196481E0,7.098508108E-1,2.101846570E0,5.002069358E0
1.550438171E1,4.228908674E0,1.176241688E0,1.835203596E0,4.757644934E0
1.551437271E1,4.309697898E0,1.832371205E-1,1.606241834E0,4.602943042E0
1.552436271E1,5.043179061E0,-2.243011220E0,1.660363370E0,5.763814787E0
1.553435371E1,5.137634983E0,-3.876126273E0,1.400461651E0,6.586420950E0
1.554434471E1,3.966226603E0,-4.573951115E0,1.307145059E-2,6.054102174E0
1.555433571E1,2.303518061E0,-5.410245625E0,-3.276139674E0,6.731273605E0
1.556432671E1,6.725996616E-1,-6.245651944E0,-5.162468108E0,8.130906190E0
1.557431771E1,-1.683840379E0,-5.723906060E0,-5.616424296E0,8.194061318E0
1.558430871E1,-3.032830599E0,-3.575539627E0,-5.132848452E0,6.951883076E0
1.559429871E1,-3.244491034E0,-1.284381849E0,-4.035325490E0,5.334811207E0
1.560428971E1,-2.806745959E0,3.816962975E-1,-3.057566075E0,4.168000149E0
1.561428071E1,-2.644713181E0,1.503805048E0,-2.052244055E0,3.669828756E0
1.562427171E1,-2.573400247E0,2.436915416E0,-8.706276065E-1,3.649512023E0
1.563426271E1,-2.579703253E0,3.060523889E0,-7.842770952E-1,4.078819181E0
1.564425371E1,-3.004813372E0,3.236437372E0,-1.169784169E0,4.568569280E0
1.565424471E1,-3.411220880E0,2.995812753E0,-1.139001941E0,4.680667407E0
1.566423571E1,-3.386467278E0,2.240292265E0,-7.941198595E-1,4.137353793E0
1.567422571E1,-3.051227986E0,9.028165287E-1,-2.325806040E-1,3.190480159E0
1.568421671E1,-2.693127542E0,-4.270934951E-1,4.386464238E-2,2.727135662E0
1.569420771E1,-2.591108539E0,-1.203435919E0,-1.619544250E-1,2.861525941E0
1.570419871E1,-3.059110617E0,-1.238476528E0,-8.549993147E-1,3.409252954E0
1.571418971E1,-4.053185810E0,-7.411608964E-1,-1.525413433E0,4.393691025E0
1.572418071E1,-4.764797802E0,-2.212715042E-1,-1.910139758E0,5.138179937E0
1.573417171E1,-4.871181166E0,1.625490868E-1,-1.526470025E0,5.107341667E0
1.574416171E1,-4.650850187E0,2.088894403E-1,-6.458764243E-1,4.700127511E0
1.575415271E1,-4.076788096E0,7.942156076E-2,1.156823377E-1,4.079202295E0
1.576414371E1,-3.460187511E0,-2.729187906E-2,8.113505808E-1,3.554142966E0
1.577413471E1,-2.984755084E0,1.070859075E-2,1.228656129E0,3.227766018E0
1.578412571E1,-2.684527165E0,2.246248823E-1,1.861080157E0,3.274257441E0
1.579411671E1,-2.783707929E0,5.239122766E-1,2.407575111E0,3.717516890E0
1.580410771E1,-2.746123489E0,7.777983803E-1,2.329793841E0,3.684305074E0
1.581409771E1,-2.329383074E0,8.676133668E-1,1.602486460E0,2.957489022E0
1.582408871E1,-1.790335864E0,7.789479429E-1,7.251693463E-1,2.082770507E0
1.583407971E1,-1.092623581E0,6.008721596E-1,-7.071271777E-2,1.248949130E0
1.584407071E1,-2.942571808E-1,4.078438765E-1,-7.296225858E-1,8.861563258E-1
1.585406171E1,4.599947543E-1,2.871392190E-1,-9.190326118E-1,1.067082493E0
1.586405271E1,1.251740790E0,2.743794250E-1,-8.103624013E-1,1.516188081E0
1.587404371E1,1.965366271E0,3.904361308E-1,-5.151404299E-1,2.068930790E0
1.588403371E1,2.481714444E0,5.729172063E-1,-1.692505807E-2,2.547042827E0
1.589402471E1,2.876337181E0,7.437377644E-1,3.883684091E-1,2.996212853E0
1.590401571E1,3.067915647E0,8.371107817E-1,6.050400549E-1,3.237118216E0
1.591400671E1,2.965648137E0,8.477948141E-1,6.875007060E-1,3.160139576E0
1.592399771E1,2.411484413E0,7.890256190E-1,5.388850956E-1,2.593880423E0
1.593398871E1,1.657111295E0,6.911081457E-1,-5.819499850E-2,1.796394993E0
1.594397971E1,1.029238374E0,5.950723064E-1,-8.185366626E-1,1.443414337E0
1.595396971E1,6.161161432E-1,5.049327993E-1,-1.319944614E0,1.541690636E0
1.596396071E1,5.025453812E-1,3.714893979E-1,-1.493996928E0,1.619439117E0
1.597395171E1,5.942640750E-1,2.717528558E-1,-1.215494632E0,1.380009639E0
1.598394271E1,7.267416626E-1,1.877558488E-1,-6.366436708E-1,9.842361843E-1
1.599393371E1,9.439348800E-1,1.658276206E-1,-1.799844606E-1,9.751442271E-1
1.600392471E1,1.175577298E0,2.172252309E-1,1.447891925E-1,1.204214555E0
1.601391571E1,1.223928948E0,3.329463065E-1,3.869359875E-1,1.326112654E0
1.602390571E1,1.042237612E0,4.686169124E-1,6.026514673E-1,1.291917118E0
1.603389671E1,7.501818345E-1,6.289551669E-1,7.286037084E-1,1.220336327E0
1.604388771E1,4.692380328E-1,7.809681559E-1,7.963667983E-1,1.210080852E0
1.605387871E1,3.064772037E-1,8.427393115E-1,6.997161242E-1,1.137427131E0
1.606386971E1,2.824326124E-1,8.398583883E-1,6.017887107E-1,1.071111547E0
1.607386071E1,3.671020127E-1,8.218179739E-1,6.500108443E-1,1.110253470E0
1.608385171E1,4.193234957E-1,7.100659883E-1,8.615389869E-1,1.192591853E0
1.609384171E1,3.480031791E-1,4.670638919E-1,1.166491164E0,1.303823810E0
1.610383271E1,2.921308409E-1,6.643489480E-2,1.459550396E0,1.489980330E0
1.611382371E1,2.316238350E-1,-4.741606575E-1,1.750989658E0,1.828781756E0
1.612381471E1,2.418362712E-1,-1.058234936E0,1.773184811E0,2.079069584E0
1.613380571E1,5.715017781E-1,-1.624447140E0,1.365876101E0,2.197967315E0
1.614379671E1,1.126869700E0,-2.004263558E0,6.683488820E-1,2.394493257E0
1.615378771E1,1.484385568E0,-2.095923926E0,8.281937778E-2,2.569660807E0
1.616377771E1,1.269605642E0,-1.707643663E0,2.606529401E-1,2.143801605E0
1.617376871E1,7.328096838E-1,-8.199158746E-1,1.186367896E0,1.617634340E0
1.618375971E1,7.082453115E-1,2.607027876E-1,2.297761624E0,2.418529687E0
1.619375071E1,1.148527128E0,1.178008717E0,3.193995942E0,3.592830246E0
1.620374171E1,1.896754312E0,1.658758017E0,3.799142416E0,4.558797887E0
1.621373271E1,2.218031330E0,1.651746621E0,3.853801603E0,4.743386625E0
1.622372371E1,1.871978197E0,1.459745108E0,2.995795212E0,3.822296051E0
1.623371371E1,1.653735843E0,1.109377023E0,1.960628126E0,2.794570140E0
1.624370471E1,1.831187436E0,6.202860850E-1,1.495515450E0,2.444293091E0
1.625369571E1,2.125055631E0,1.720315164E-1,1.399300540E0,2.550195733E0
1.626368671E1,2.101906504E0,-7.769195437E-2,1.119057966E0,2.382506605E0
1.627367771E1,1.946638224E0,-9.816247165E-2,5.430775492E-1,2.023355992E0
1.628366871E1,1.641586645E0,2.228783190E-2,4.085347250E-2,1.642246165E0
1.629365971E1,1.009431077E0,2.098425364E-1,-1.490285701E-1,1.041726694E0
1.630364971E1,1.590519402E-1,4.182291162E-1,-2.915556210E-1,5.340578559E-1
1.631364071E1,-8.516425013E-1,6.477855402E-1,-1.055347727E0,1.502890509E0
1.632363121E1,-1.718853507E0,9.309819818E-1,-1.466229086E0,2.443565542E0
1.633362221E1,-2.460509224E0,1.321194164E0,-2.519436001E0,3.761278695E0
1.634361321E1,-3.096136356E0,1.623013403E0,-4.415762589E0,5.631979411E0
1.635360421E1,-3.316386936E0,1.397702642E0,-5.804877718E0,6.829978061E0
1.636359521E1,-2.618945671E0,4.046302468E-1,-6.047531320E0,6.602668940E0
1.637358521E1,-2.010906579E0,-1.302501200E0,-5.169151475E0,5.697401305E0
1.638357621E1,-1.871802196E0,-3.214962888E0,-3.860330604E0,5.361136279E0
1.639356721E1,-1.652108563E0,-5.084875556E0,-2.589337125E0,5.940546177E0
1.640355821E1,-1.186176108E0,-7.043027971E0,-1.444751093E0,7.286876044E0
1.641354921E1,-5.679999903E-1,-8.879192850E0,-4.348135740E-1,8.907960064E0
1.642354021E1,2.344787563E-1,-1.020695110E1,-4.365273929E-1,1.021897192E1
1.643353121E1,9.936670572E-1,-8.710156862E0,-1.104375899E0,8.835940975E0
1.644352121E1,2.004020314E0,-5.274359257E0,-2.221902187E0,6.063976609E0
1.645351221E1,3.720485671E0,-1.992485511E0,-3.710651239E0,5.619692586E0
1.646350321E1,5.952347420E0,5.786375374E-1,-5.687820554E0,8.253275947E0
1.647349421E1,7.689657517E0,2.546202800E0,-7.073332921E0,1.075388395E1
1.648348521E1,8.255528829E0,3.704814548E0,-6.490683609E0,1.113590503E1
1.649347621E1,7.130431566E0,3.761741286E0,-4.533703560E0,9.249228065E0
1.650346721E1,5.499494601E0,3.556698729E0,-1.030976971E0,6.630042250E0
1.651345721E1,3.688326570E0,3.204059000E0,1.257090554E0,5.044801644E0
1.652344821E1,1.704935525E0,2.792120903E0,1.708831818E0,3.690914584E0
1.653343921E1,-2.402036190E-2,2.337796925E0,2.041993302E0,3.104127588E0
1.654343021E1,-1.726145131E0,1.745452929E0,2.322147144E0,3.379134549E0
1.655342121E1,-3.330309741E0,1.238634987E0,2.386648950E0,4.280335596E0
1.656341221E1,-4.750856870E0,6.509921533E-1,2.265922950E0,5.303662753E0
1.657340321E1,-5.560270561E0,5.034493607E-1,1.826103282E0,5.874072111E0
1.658339321E1,-5.508091178E0,9.266217130E-1,9.273505685E-1,5.661949779E0
1.659338421E1,-4.806688132E0,1.689654120E0,-1.994523266E-1,5.098917833E0
1.660337521E1,-3.645744222E0,2.347683397E0,-1.202916101E0,4.500008379E0
1.661336621E1,-2.535932458E0,2.432677354E0,-1.774347238E0,3.936645865E0
1.662335721E1,-1.276271030E0,2.046468176E0,-2.071096648E0,3.179047194E0
1.663334821E1,-6.490365520E-2,1.588392039E0,-1.952509560E0,2.517835446E0
1.664333921E1,7.581090510E-1,1.182363723E0,-1.470963576E0,2.033825742E0
1.665332921E1,1.295707759E0,9.890652984E-1,-8.980001771E-1,1.861051606E0
1.666332021E1,1.460582722E0,1.019136359E0,-4.190123507E-1,1.829620769E0
1.667331121E1,1.209443494E0,1.126534508E0,-1.998835588E-1,1.664868463E0
1.668330221E1,8.125162232E-1,1.084669613E0,-1.381129879E-1,1.362265018E0
1.669329321E1,5.513634923E-1,8.170998555E-1,3.433865100E-2,9.863229783E-1
1.670328421E1,5.541954450E-1,2.945575815E-1,1.449594927E-1,6.441350904E-1
1.671327521E1,8.368941423E-1,-3.213916236E-1,1.730571181E-1,9.130351293E-1
1.672326521E1,1.348480488E0,-1.035316774E0,1.340819174E-1,1.705361666E0
1.673325621E1,2.002994127E0,-1.853149286E0,7.818195105E-2,2.729882812E0
1.674324721E1,2.683389004E0,-2.714319021E0,8.826372027E-2,3.817839020E0
1.675323821E1,3.365176688E0,-3.332229382E0,1.462990898E-1,4.738097743E0
1.676322921E1,4.119335361E0,-3.380026862E0,1.352998924E-1,5.330273113E0
1.677322021E1,4.720854807E0,-2.776285474E0,6.849925429E-2,5.477127284E0
1.678321121E1,4.946684216E0,-1.763642448E0,-3.202987790E-2,5.251775445E0
1.679320221E1,4.914522775E0,-7.723008281E-1,-1.431819391E-1,4.976894991E0
1.680319221E1,4.906084659E0,-9.216381311E-3,4.164737821E-2,4.906270082E0
1.681318321E1,4.830315269E0,4.375927556E-1,3.685377234E-1,4.864077823E0
1.682317421E1,4.645533606E0,6.576082778E-1,5.366352332E-1,4.722436713E0
1.683316521E1,4.487481028E0,7.056115794E-1,6.776882011E-1,4.592889611E0
1.684315621E1,4.439717462E0,5.879503977E-1,8.168653822E-1,4.552367062E0
1.685314721E1,4.317333485E0,4.262421405E-1,9.425629771E-1,4.439535533E0
1.686313721E1,4.132898562E0,3.091639262E-1,1.074073289E0,4.281362667E0
1.687312821E1,4.010071950E0,4.384125352E-2,1.154590033E0,4.173209466E0
1.688311921E1,4.193710774E0,-6.240943766E-1,9.210428846E-1,4.338781378E0
1.689311021E1,4.408774289E0,-1.870483357E0,4.190103042E-1,4.807449257E0
1.690310121E1,3.665962139E0,-3.116358367E0,-3.844748944E-1,4.826881894E0
1.691309221E1,1.850119990E0,-3.588120496E0,-1.326304338E0,4.249310046E0
1.692308321E1,-3.562295537E-1,-3.211132377E0,-2.034125288E0,3.817844460E0
1.693307421E1,-1.981769319E0,-2.571358107E0,-2.357345336E0,4.012028063E0
1.694306421E1,-2.810696338E0,-1.986696183E0,-1.839129125E0,3.902482744E0
1.695305521E1,-3.170248060E0,-1.224694641E0,-5.294525135E-1,3.439574057E0
1.696304621E1,-3.396528289E0,-3.141445845E-1,4.359660602E-1,3.438772695E0
1.697303721E1,-3.269834037E0,4.530908006E-1,4.074313554E-1,3.326124804E0
1.698302821E1,-3.084572318E0,8.052212369E-1,-4.626992378E-1,3.221344162E0
1.699301921E1,-2.740712475E0,9.614570850E-1,-1.820749279E0,3.427977908E0
1.700301021E1,-2.760318482E0,1.127377676E0,-3.301742000E0,4.448801949E0
1.701300021E1,-2.961919660E0,1.396562435E0,-4.862054540E0,5.861990196E0
1.702299121E1,-2.222851921E0,1.395931520E0,-6.092999269E0,6.634330077E0
1.703298221E1,-7.629371700E-1,9.464923060E-1,-6.483406749E0,6.596399312E0
1.704297321E1,-1.348272912E-1,3.071975076E-1,-6.117018462E0,6.126211192E0
1.705296421E1,-5.841820134E-1,-4.564143580E-1,-4.760344270E0,4.817723556E0
1.706295521E1,-1.385653577E0,-1.086882200E0,-2.614945591E0,3.152663825E0
1.707294621E1,-1.879928949E0,-1.467480390E0,-2.947283202E-1,2.403018171E0
1.708293621E1,-2.014664000E0,-1.295856425E0,1.875114059E0,3.042066344E0
1.709292721E1,-1.465704737E0,-7.459281313E-1,3.039501395E0,3.455903338E0
1.710291821E1,-9.274914864E-1,-2.812972659E-1,3.283960032E0,3.423997971E0
1.711290921E1,-7.094080304E-1,-1.418394184E-1,2.564950435E0,2.665023248E0
1.712290021E1,-1.127659220E0,-3.441127342E-1,1.063689219E0,1.587911724E0
1.713289121E1,-2.089294645E0,-7.594737911E-1,-6.094430083E-1,2.305075559E0
1.714288221E1,-2.891705710E0,-1.023378514E0,-2.445020242E0,3.922676316E0
1.715287221E1,-3.376205414E0,-1.086454768E0,-3.550503604E0,5.018488099E0
1.716286321E1,-3.528035093E0,-8.335433954E-1,-2.786031613E0,4.572067186E0
1.717285421E1,-2.953245901E0,-2.628294200E-1,-1.344033096E0,3.255328803E0
1.718284521E1,-1.952995756E0,4.121082509E-1,-1.482953292E-1,2.001503719E0
1.719283621E1,-1.526617229E0,9.039076191E-1,6.983180550E-1,1.906635060E0
1.720282721E1,-1.559109329E0,1.072613239E0,1.195282561E0,2.238307723E0
1.721281821E1,-1.377510745E0,1.051477894E0,1.153239911E0,2.081610892E0
1.722280921E1,-6.672468281E-1,9.274046552E-1,7.964881280E-1,1.392727921E0
1.723279921E1,1.006661398E-1,8.003902674E-1,5.261073214E-1,9.630925010E-1
1.724279021E1,6.399677398E-1,5.658602017E-1,4.147114313E-1,9.496009936E-1
1.725278121E1,8.604476772E-1,1.995923674E-1,2.634454241E-1,9.217433535E-1
1.726277221E1,7.990543248E-1,-1.286796749E-1,7.219323277E-2,8.125626964E-1
1.727276321E1,6.737556562E-1,-2.286582917E-1,1.725302839E-1,7.321188411E-1
1.728275421E1,1.063378366E0,3.476169705E-3,1.265629828E-2,1.063459362E0
1.729274521E1,1.598238896E0,4.466904384E-1,-9.463133812E-2,1.662183807E0
1.730273521E1,1.709956676E0,7.887607402E-1,5.276147336E-2,1.883846892E0
1.731272621E1,1.903508577E0,9.389002812E-1,-4.252329111E-2,2.122895869E0
1.732271688E1,2.279859204E0,1.004745192E0,-3.502903175E-1,2.515943997E0
1.733270788E1,2.673396990E0,1.052530392E0,-5.814927328E-1,2.931382863E0
1.734269887E1,2.917742777E0,1.168057925E0,-5.780428755E-1,3.195577537E0
1.735268987E1,3.123191715E0,1.359809176E0,-3.706140697E-1,3.426479574E0
1.736268087E1,3.251499507E0,1.502698170E0,-1.292439312E-1,3.584278844E0
1.737267088E1,3.150913949E0,1.396033847E0,9.563910574E-2,3.447653703E0
1.738266188E1,2.670696453E0,9.176286954E-1,2.398609722E-1,2.834112781E0
1.739265288E1,1.594850289E0,2.846781260E-1,4.340209839E-1,1.677189105E0
1.740264388E1,3.459583347E-1,-3.788030952E-1,6.067272690E-1,7.945419644E-1
1.741263487E1,-5.691365794E-1,-8.582028580E-1,6.547055738E-1,1.220273731E0
1.742262587E1,-1.058152052E0,-1.119929493E0,6.025146425E-1,1.654373515E0
1.743261687E1,-1.139842625E0,-1.074466807E0,5.934766012E-1,1.675092416E0
1.744260688E1,-6.657053559E-1,-8.290615046E-1,7.691322219E-1,1.312277019E0
1.745259788E1,1.556770370E-1,-3.951203352E-1,1.076387909E0,1.157137136E0
1.746258888E1,7.854289967E-1,6.599986196E-2,1.470534683E0,1.668450462E0
1.747257988E1,1.133665041E0,4.295007938E-1,1.801831490E0,2.171696129E0
1.748257087E1,1.182633645E0,5.898273540E-1,1.962639568E0,2.366109195E0
1.749256187E1,1.229160159E0,6.602383554E-1,1.899502503E0,2.356874868E0
1.750255287E1,1.658904197E0,6.341621125E-1,1.718582634E0,2.471366220E0
1.751254288E1,2.087383629E0,3.998747063E-1,1.450323051E0,2.573034618E0
1.752253388E1,2.222823562E0,1.917185068E-2,1.259655728E0,2.555003855E0
1.753252488E1,2.217838372E0,-3.779406309E-1,1.386923885E0,2.642953656E0
1.754251588E1,2.110335266E0,-6.528077137E-1,1.860427754E0,2.888055448E0
1.755250687E1,2.164648590E0,-7.654894066E-1,2.612453508E0,3.478015365E0
1.756249787E1,2.587013442E0,-7.692801565E-1,3.237263584E0,4.214772357E0
1.757248888E1,3.289027230E0,-7.570705855E-1,3.382080989E0,4.778004584E0
1.758247988E1,4.046543958E0,-5.885813123E-1,2.937490286E0,5.034858006E0
1.759246988E1,4.786233402E0,-2.803693128E-1,2.096449152E0,5.232756079E0
1.760246088E1,5.690106230E0,-1.577280575E-1,1.681963131E0,5.935586494E0
1.761245188E1,5.693033347E0,-2.225812805E-1,1.967817278E0,6.027642653E0
1.762244287E1,5.191405393E0,-2.262030458E-1,2.138416811E0,5.619135542E0
1.763243387E1,4.850290234E0,-7.890525162E-2,1.979866489E0,5.239409577E0
1.764242488E1,4.513167262E0,3.914593935E-2,1.740578690E0,4.837336593E0
1.765241588E1,4.176309460E0,2.619517529E-1,1.402964551E0,4.413444116E0
1.766240588E1,3.602506986E0,6.761480445E-1,8.300852059E-1,3.758227536E0
1.767239688E1,2.829892454E0,1.095148993E0,8.592761144E-2,3.035626159E0
1.768238788E1,1.765435204E0,1.355623155E0,-6.609518619E-1,2.321924409E0
1.769237887E1,4.782518081E-1,1.495942882E0,-1.373489468E0,2.086394789E0
1.770236987E1,-9.177226894E-1,1.733678391E0,-1.923678547E0,2.747434231E0
1.771236088E1,-2.494301745E0,1.874185814E0,-2.313291975E0,3.883997093E0
1.772235188E1,-4.093362906E0,1.683118687E0,-2.793555810E0,5.233780895E0
1.773234188E1,-5.096564140E0,8.992356938E-1,-2.965196148E0,5.964560257E0
1.774233288E1,-5.486427829E0,-3.324118710E-1,-3.154003326E0,6.337122766E0
1.775232388E1,-5.364722128E0,-1.779674928E0,-3.209896568E0,6.500070948E0
1.776231487E1,-5.036541887E0,-3.443382028E0,-2.820875171E0,6.721679158E0
1.777230587E1,-4.535707401E0,-4.965076048E0,-2.244692587E0,7.089659131E0
1.778229688E1,-3.572860141E0,-5.858662747E0,-1.783000824E0,7.090017680E0
1.779228788E1,-2.163642723E0,-5.802193261E0,-1.880454321E0,6.471700312E0
1.780227788E1,-4.978755024E-1,-5.140233486E0,-2.182623516E0,5.606578789E0
1.781226888E1,8.137724244E-1,-3.906381521E0,-2.848202718E0,4.902479053E0
1.782225987E1,1.693208788E0,-2.484517599E0,-3.685111186E0,4.756030714E0
1.783225087E1,2.218380701E0,-9.802167070E-1,-4.115198748E0,4.776703724E0
1.784224187E1,3.166755226E0,3.759929234E-1,-4.720183839E0,5.696476526E0
1.785223288E1,3.833117955E0,9.524266452E-1,-5.063060179E0,6.421408580E0
1.786222388E1,4.948914928E0,1.660263675E0,-4.888817831E0,7.151837122E0
1.787221388E1,5.424625683E0,1.856978627E0,-3.459421526E0,6.696456579E0
1.788220488E1,5.108111222E0,1.329454526E0,-1.552503291E0,5.501864780E0
1.789219587E1,4.039248971E0,6.663767624E-1,3.189343312E-1,4.106252470E0
1.790218687E1,2.957408241E0,3.486226916E-1,1.538174397E0,3.351683422E0
1.791217787E1,2.063252608E0,2.937033033E-1,1.633573767E0,2.647987199E0
1.792216888E1,1.277927253E0,2.185361767E-1,1.202519075E0,1.768306606E0
1.793215988E1,5.486920457E-1,1.375843996E-1,7.783836865E-1,9.622232545E-1
1.794215088E1,-1.496355110E-1,1.149550903E-1,1.649078536E-1,2.505993997E-1
1.795214088E1,-8.191545671E-1,3.270727783E-1,-5.578524399E-1,1.043642732E0
1.796213187E1,-1.572650457E0,7.465578765E-1,-1.312114023E0,2.179959021E0
1.797212287E1,-2.143564261E0,1.278867924E0,-1.909131113E0,3.142475540E0
1.798211387E1,-2.354867432E0,1.765491922E0,-2.271818113E0,3.717999447E0
1.799210488E1,-2.528995906E0,1.963800825E0,-2.372403086E0,3.985050863E0
1.800209588E1,-2.513445821E0,2.027453615E0,-2.329133690E0,3.981562734E0
1.801208688E1,-2.285636399E0,1.965844427E0,-2.018134323E0,3.627884260E0
1.802207688E1,-1.992206453E0,1.900246854E0,-1.502144439E0,3.136281647E0
1.803206787E1,-1.643135134E0,1.804908003E0,-8.789365000E-1,2.594246584E0
1.804205887E1,-1.219664720E0,1.668561459E0,-3.115419888E-1,2.090152573E0
1.805204987E1,-7.318167534E-1,1.410547221E0,8.675835460E-2,1.591454126E0
1.806204088E1,-3.680133744E-1,1.073491491E0,2.879467195E-1,1.170782276E0
1.807203188E1,-1.555248266E-1,7.018857336E-1,2.930887610E-1,7.763585361E-1
1.808202288E1,6.140818968E-2,3.346683115E-1,1.229008716E-1,3.617712934E-1
1.809201288E1,5.194457348E-1,-3.968212903E-2,-7.506918579E-2,5.263401233E-1
1.810200387E1,1.178818995E0,-4.975068355E-1,-3.185077769E-1,1.318550142E0
1.811199487E1,1.892551187E0,-9.954364246E-1,-6.400964516E-1,2.232121668E0
1.812198588E1,2.403262936E0,-1.501800038E0,-8.189244792E-1,2.949866674E0
1.813197688E1,2.769751503E0,-1.870519609E0,-8.781190592E-1,3.455641775E0
1.814196788E1,3.110552959E0,-2.048388986E0,-7.055171469E-1,3.790671654E0
1.815195888E1,3.569912267E0,-2.148651778E0,-2.832905817E-1,4.176270059E0
1.816194888E1,4.239889452E0,-2.197301196E0,2.421560043E-1,4.781572403E0
1.817193987E1,5.107705425E0,-2.233946282E0,7.196244317E-1,5.621123555E0
1.818193087E1,6.069242032E0,-2.281761888E0,1.123845958E0,6.580666068E0
1.819192188E1,6.844300407E0,-2.299580108E0,1.562891454E0,7.387499336E0
1.820191288E1,7.441739082E0,-2.076946203E0,2.026240025E0,7.987417275E0
1.821190388E1,7.585229169E0,-1.548193601E0,2.322845594E0,8.082587248E0
1.822189488E1,7.127374057E0,-8.426644671E-1,2.471054092E0,7.590497525E0
1.823188488E1,6.424642816E0,-7.222890079E-2,2.177028315E0,6.783856176E0
1.824187587E1,5.817274985E0,5.297425354E-1,1.451122804E0,6.018892987E0
1.825186687E1,5.551920737E0,3.039078641E-1,8.555160624E-1,5.625663658E0
1.826185788E1,5.231885083E0,-5.368252677E-1,6.608061200E-1,5.300704445E0
1.827184888E1,4.112766306E0,-7.009887707E-1,4.541953397E-1,4.196727934E0
1.828183988E1,2.795665193E0,-4.593800658E-1,4.875876188E-2,2.833575715E0
1.829183088E1,1.367238649E0,-5.168318832E-1,-2.667841843E-1,1.485809718E0
1.830182188E1,-1.583738094E-1,-1.011730276E0,-4.122789896E-1,1.103926800E0
1.831181187E1,-1.106395308E0,-1.795295765E0,-9.873277983E-1,2.328521772E0
1.832180287E1,-2.111837123E0,-2.571480898E0,-2.080965871E0,3.924638710E0
1.833179458E1,-3.813498208E0,-3.121544262E0,-4.036822377E0,6.370458544E0
1.834178558E1,-5.899488591E0,-3.445695772E0,-6.547977551E0,9.463233855E0
1.835177658E1,-7.363963512E0,-3.057442406E0,-7.658781295E0,1.105589633E1
1.836176758E1,-7.215777526E0,-1.813893419E0,-7.010819753E0,1.022297649E1
1.837175858E1,-6.077433397E0,-4.255451524E-1,-6.011399621E0,8.558808957E0
1.838174858E1,-4.320792113E0,7.493966997E-1,-4.603135738E0,6.357648820E0
1.839173958E1,-2.240750394E0,1.444807811E0,-3.279058019E0,4.226186630E0
1.840173058E1,-1.244284567E0,1.642304537E0,-2.484529878E0,3.227738681E0
1.841172158E1,-1.366658751E0,1.517157750E0,-1.918894502E0,2.802084918E0
1.842171258E1,-2.011888181E0,1.330716355E0,-1.311410018E0,2.745595801E0
1.843170358E1,-2.100427451E0,1.332276392E0,-3.964780587E-1,2.518720055E0
1.844169458E1,-1.802187586E0,1.323264078E0,8.668646309E-1,2.397991285E0
1.845168558E1,-1.342072817E0,1.157384418E0,2.091401397E0,2.741287642E0
1.846167558E1,-1.378172357E0,7.264721060E-1,3.672630596E0,3.989402996E0
1.847166658E1,-1.733694763E0,1.574707800E-1,4.605332829E0,4.923371309E0
1.848165758E1,-2.360732628E0,-3.688634133E-1,4.300045022E0,4.919299335E0
1.849164858E1,-2.765465494E0,-7.064471465E-1,2.249677338E0,3.634269541E0
1.850163958E1,-3.052106822E0,-6.879149812E-1,-2.613392571E-1,3.139567053E0
1.851163058E1,-2.917576716E0,-5.706391311E-1,-2.047854550E0,3.609929524E0
1.852162158E1,-1.740274196E0,-4.418682396E-1,-2.761806014E0,3.294142419E0
1.853161158E1,-3.424258856E-1,-1.709491968E-1,-2.578934636E0,2.607179122E0
1.854160258E1,3.098755324E-1,1.100124389E-1,-1.964560964E0,1.991889897E0
1.855159358E1,3.806446392E-1,2.856990498E-1,-1.210028362E0,1.300262637E0
1.856158458E1,2.660652691E-1,4.859375346E-1,-3.721556881E-1,6.674023308E-1
1.857157558E1,4.548921451E-1,7.856546992E-1,2.699004579E-1,9.471147909E-1
1.858156658E1,7.634156916E-1,1.071974139E0,7.336007389E-1,1.506685805E0
1.859155758E1,8.985959353E-1,1.198378662E0,1.275639092E0,1.967445340E0
1.860154758E1,8.039393080E-1,1.030764132E0,1.732018220E0,2.169949359E0
1.861153858E1,6.559394094E-1,7.654882371E-1,1.711308552E0,1.986153496E0
1.862152958E1,7.175026233E-1,5.162167561E-1,1.254964799E0,1.535000456E0
1.863152058E1,9.229153092E-1,3.838398868E-1,6.896369863E-1,1.214374283E0
1.864151158E1,1.239135217E0,4.007675761E-1,2.289915830E-1,1.322311567E0
1.865150258E1,1.697399926E0,5.276948404E-1,-1.255940992E-1,1.781965834E0
1.866149358E1,2.291245194E0,6.205322528E-1,-6.425841495E-1,2.459223293E0
1.867148358E1,2.362138591E0,5.738241094E-1,-1.031896153E0,2.640792022E0
1.868147458E1,2.120730007E0,5.207541955E-1,-1.102939531E0,2.446457910E0
1.869146558E1,2.213371976E0,5.539464998E-1,-1.048844454E0,2.511164455E0
1.870145658E1,2.680101407E0,7.433325523E-1,-8.911280908E-1,2.920547228E0
1.871144758E1,2.846566959E0,1.016766483E0,-3.681319267E-1,3.045041650E0
