"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.869830780E-1,-6.128616929E-1,4.795515537E0,8.343473434E0,9.642930969E0
1.893697450E-1,-5.673980713E-1,4.752145767E0,8.367402077E0,9.639411158E0
1.917564120E-1,-4.740779996E-1,4.685146809E0,8.374580383E0,9.607754533E0
1.941431300E-1,-3.807578981E-1,4.615755081E0,8.381758690E0,9.576223174E0
1.965297970E-1,-3.185445070E-1,4.563112736E0,8.400900841E0,9.565490232E0
1.989164640E-1,-2.799602449E-1,4.520041943E0,8.434400558E0,9.573310278E0
2.013031830E-1,-2.488535494E-1,4.488935471E0,8.465507507E0,9.585264060E0
2.036898490E-1,-2.033899277E-1,4.467400074E0,8.482256889E0,9.588937002E0
2.060765160E-1,-1.363908947E-1,4.450650215E0,8.487042427E0,9.584194227E0
2.084631830E-1,-4.546362907E-2,4.448257446E0,8.472685814E0,9.569507101E0
2.108499010E-1,5.982056633E-2,4.438685894E0,8.439186096E0,9.535479691E0
2.132365680E-1,1.507478207E-1,4.421936035E0,8.408080101E0,9.501160676E0
2.156232350E-1,2.057827413E-1,4.400400639E0,8.374580383E0,9.462529731E0
2.180099530E-1,2.081755698E-1,4.393222332E0,8.357830048E0,9.444419656E0
2.203966200E-1,1.674975902E-1,4.393222332E0,8.367402077E0,9.452083126E0
2.227832870E-1,9.810572863E-2,4.398007870E0,8.403293610E0,9.485116839E0
2.251700050E-1,9.571290575E-3,4.407579422E0,8.460721970E0,9.539950955E0
2.275566720E-1,-7.896314561E-2,4.417150497E0,8.534899712E0,9.610513346E0
2.299433390E-1,-1.603191197E-1,4.431507587E0,8.625826836E0,9.698909749E0
2.323300580E-1,-2.321037948E-1,4.443471432E0,8.714659691E0,9.784866073E0
2.347167240E-1,-2.874378264E-1,4.453042984E0,8.796015739E0,9.863169126E0
2.371033910E-1,-3.233301640E-1,4.460221291E0,8.870193481E0,9.933702671E0
2.394901100E-1,-3.400799036E-1,4.465006828E0,8.934800148E0,9.994127976E0
2.418767760E-1,-3.400799036E-1,4.472185612E0,8.985049248E0,1.004227108E1
2.442634430E-1,-3.329014480E-1,4.476971149E0,9.037691116E0,1.009128113E1
2.466501100E-1,-3.233301640E-1,4.484149456E0,9.080761909E0,1.013273781E1
2.490368280E-1,-3.233301640E-1,4.488935471E0,9.116654396E0,1.016702864E1
2.514234950E-1,-3.257229924E-1,4.493721008E0,9.142974854E0,1.019282165E1
2.538101620E-1,-3.329014480E-1,4.493721008E0,9.162117958E0,1.021022808E1
2.561968800E-1,-3.472583890E-1,4.488935471E0,9.164510727E0,1.021074860E1
2.585835470E-1,-3.664009571E-1,4.488935471E0,9.152546883E0,1.020068163E1
2.609702140E-1,-3.855435550E-1,4.491328239E0,9.128618240E0,1.018097953E1
2.633569330E-1,-4.022932947E-1,4.491328239E0,9.099904060E0,1.015589106E1
2.657435990E-1,-4.166502357E-1,4.496113777E0,9.059226990E0,1.012216529E1
2.681302660E-1,-4.334000051E-1,4.508078098E0,9.018548965E0,1.009181991E1
2.705169850E-1,-4.549354017E-1,4.529613495E0,8.970691681E0,1.005970546E1
2.729036510E-1,-4.740779996E-1,4.558327198E0,8.908478737E0,1.001818797E1
2.752903180E-1,-4.908277392E-1,4.603790760E0,8.853444099E0,9.990959596E0
2.776769850E-1,-5.123631358E-1,4.668396950E0,8.803194046E0,9.977608505E0
2.800637030E-1,-5.338985324E-1,4.733003139E0,8.755337715E0,9.967060994E0
2.824503700E-1,-5.458626747E-1,4.788337231E0,8.705088615E0,9.950110919E0
2.848370370E-1,-5.506483316E-1,4.838586330E0,8.654540062E0,9.930568712E0
2.872237550E-1,-5.434698462E-1,4.876871586E0,8.606683731E0,9.907282210E0
2.896104220E-1,-5.195416212E-1,4.907978535E0,8.568398476E0,9.888156008E0
2.919970890E-1,-4.860421121E-1,4.941477776E0,8.530113220E0,9.870018799E0
2.943838080E-1,-4.453641176E-1,4.970191956E0,8.479864120E0,9.839169313E0
2.967704740E-1,-3.855435550E-1,5.003691196E0,8.412865639E0,9.796013356E0
2.991571410E-1,-3.137588799E-1,5.039583683E0,8.326724052E0,9.738078957E0
3.015438600E-1,-2.297109663E-1,5.068297386E0,8.216653824E0,9.656801002E0
3.039305260E-1,-1.292124242E-1,5.092225552E0,8.084749222E0,9.555659417E0
3.063171930E-1,-1.914258115E-2,5.113760948E0,7.929215908E0,9.435220315E0
3.087038600E-1,1.052841991E-1,5.135296345E0,7.771289825E0,9.315326020E0
3.110905780E-1,2.536391914E-1,5.204688549E0,7.656434059E0,9.261430680E0
3.134772450E-1,4.214358926E-1,5.346164227E0,7.622934818E0,9.320311979E0
3.158639120E-1,5.793621540E-1,5.496912003E0,7.618149281E0,9.412114562E0
3.182506300E-1,7.061817646E-1,5.626124382E0,7.589435101E0,9.473726479E0
3.206372970E-1,8.114659786E-1,5.721837044E0,7.531708241E0,9.493393767E0
3.230239640E-1,9.026923180E-1,5.786443233E0,7.424031258E0,9.455898626E0
3.254106830E-1,9.816554785E-1,5.819942951E0,7.285247803E0,9.376044954E0
3.277973490E-1,1.053440213E0,5.822335720E0,7.132106781E0,9.266945379E0
3.301840160E-1,1.115653515E0,5.791228771E0,6.983452797E0,9.140657876E0
3.325707350E-1,1.177866936E0,5.736194134E0,6.854240417E0,9.015093197E0
3.349574010E-1,1.242473125E0,5.654838085E0,6.756134510E0,8.897543861E0
