"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.921283440E-1,2.281556368E0,2.013560295E0,6.772884369E0,7.425084996E0
1.945148540E-1,2.279163599E0,1.927119493E0,6.885347366E0,7.504424336E0
1.969013120E-1,2.264806747E0,1.864906192E0,6.978667259E0,7.570272216E0
1.992878230E-1,2.248056889E0,1.829013824E0,7.043572426E0,7.616492885E0
2.016743330E-1,2.224128723E0,1.807478428E0,7.077072144E0,7.635357030E0
2.040608440E-1,2.195414782E0,1.807478428E0,7.093822002E0,7.642586927E0
2.064473020E-1,2.154736757E0,1.821835399E0,7.101000309E0,7.641085008E0
2.088338120E-1,2.111665964E0,1.843370795E0,7.103393078E0,7.636448275E0
2.112203230E-1,2.066202402E0,1.876870275E0,7.124928474E0,7.652217990E0
2.136068330E-1,2.023131609E0,1.922333837E0,7.179963589E0,7.703265932E0
2.159932920E-1,1.975275040E0,1.984846354E0,7.304390430E0,7.822751823E0
2.183798020E-1,1.922333837E0,2.066202402E0,7.502994537E0,8.016201518E0
2.207663120E-1,1.862513304E0,2.164308071E0,7.764111042E0,8.272521109E0
2.231528230E-1,1.812264085E0,2.281556368E0,8.077570915E0,8.587022328E0
2.255392810E-1,1.778764486E0,2.405983210E0,8.436793327E0,8.951661296E0
2.279257920E-1,1.762014747E0,2.533101797E0,8.815158844E0,9.339610598E0
2.303123020E-1,1.762014747E0,2.669492722E0,9.186046600E0,9.726990259E0
2.326988120E-1,1.776371717E0,2.803490877E0,9.526125908E0,1.008772186E1
2.350853230E-1,1.788335800E0,2.927917719E0,9.810872078E0,1.039346227E1
2.374717810E-1,1.790728688E0,3.052344322E0,1.003370380E1,1.063948904E1
2.398582920E-1,1.805085540E0,3.157927752E0,1.020120144E1,1.083029789E1
2.422448020E-1,1.829013824E0,3.220141172E0,1.033519936E1,1.097865868E1
2.446313120E-1,1.872084618E0,3.244069338E0,1.043599701E1,1.108777346E1
2.470177710E-1,1.915155411E0,3.229712248E0,1.048146057E1,1.113372701E1
2.494042810E-1,1.968096614E0,3.174677372E0,1.048146057E1,1.112712885E1
2.517907920E-1,2.025524378E0,3.078665495E0,1.046471119E1,1.109464333E1
2.541773020E-1,2.087737799E0,2.947060108E0,1.040249729E1,1.101161942E1
2.565638120E-1,2.161915302E0,2.796312332E0,1.031605625E1,1.090478138E1
2.589502710E-1,2.240878344E0,2.614457846E0,1.022752190E1,1.079162313E1
2.613367810E-1,2.315055847E0,2.437089920E0,1.011505985E1,1.065895523E1
2.637232920E-1,2.370090723E0,2.255235434E0,9.995418549E0,1.051721488E1
2.661098020E-1,2.422732830E0,2.094916344E0,9.873384476E0,1.037988583E1
2.684962600E-1,2.456232548E0,1.948654890E0,9.734301567E0,1.022677668E1
2.708827710E-1,2.470589399E0,1.805085540E0,9.571589470E0,1.004875469E1
2.732692810E-1,2.470589399E0,1.671087503E0,9.368199348E0,9.831556563E0
2.756557920E-1,2.456232548E0,1.544267893E0,9.176474571E0,9.624215667E0
