"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.885018400E-1,-3.433102369E0,3.849752426E0,8.336295128E0,9.803091455E0
1.908882990E-1,-3.315854073E0,3.763610840E0,8.341080666E0,9.733102355E0
1.932748090E-1,-3.179463148E0,3.689433336E0,8.348258972E0,9.665109007E0
1.956613200E-1,-3.026023388E0,3.629313707E0,8.367402077E0,9.609482455E0
1.980478300E-1,-2.880061150E0,3.593421459E0,8.393722534E0,9.574027783E0
2.004343400E-1,-2.793919563E0,3.571886063E0,8.396115303E0,9.542489652E0
2.028208510E-1,-2.691028118E0,3.574278831E0,8.432007790E0,9.545462632E0
2.052073610E-1,-2.612065077E0,3.586242914E0,8.458329201E0,9.551301224E0
2.075938720E-1,-2.566601276E0,3.612564087E0,8.484649658E0,9.572217153E0
2.099803820E-1,-2.547458887E0,3.653541088E0,8.530113220E0,9.622927871E0
2.123668400E-1,-2.564208508E0,3.689433336E0,8.589934349E0,9.694021649E0
2.147533510E-1,-2.607279301E0,3.727718592E0,8.659325600E0,9.781498407E0
2.171398610E-1,-2.652743101E0,3.761218071E0,8.740981102E0,9.878692118E0
2.195263720E-1,-2.710170746E0,3.780360699E0,8.827122688E0,9.977687479E0
2.219128820E-1,-2.741277456E0,3.799503326E0,8.939585686E0,1.009291929E1
2.242993930E-1,-2.731706142E0,3.804288864E0,9.061619759E0,1.020038160E1
2.266859030E-1,-2.712563515E0,3.787539244E0,9.159725189E0,1.027638165E1
2.290724130E-1,-2.702992201E0,3.754039526E0,9.231510162E0,1.032568446E1
2.314589240E-1,-2.688635349E0,3.708575964E0,9.284450531E0,1.035293762E1
2.338453820E-1,-2.688635349E0,3.648755312E0,9.320343018E0,1.036392635E1
2.362318930E-1,-2.702992201E0,3.581457376E0,9.332307816E0,1.035494920E1
2.386184030E-1,-2.765205622E0,3.507279873E0,9.303593636E0,1.032008860E1
2.410049130E-1,-2.822633505E0,3.430709362E0,9.274879456E0,1.028398831E1
2.433914240E-1,-2.894418001E0,3.320639610E0,9.219545364E0,1.021784320E1
2.457779340E-1,-2.956631422E0,3.181855917E0,9.188439369E0,1.016333088E1
2.481644450E-1,-2.994916677E0,3.006880760E0,9.207581520E0,1.013856081E1
2.505509030E-1,-3.004487991E0,2.796312332E0,9.279664993E0,1.014684646E1
2.529374130E-1,-3.030808926E0,2.561815739E0,9.382556915E0,1.018729978E1
2.553239240E-1,-2.992523909E0,2.324627161E0,9.535696983E0,1.026102372E1
2.577104340E-1,-2.963809967E0,2.066202402E0,9.669695854E0,1.032261497E1
2.600969450E-1,-2.982952595E0,1.800299883E0,9.777372360E0,1.037960000E1
2.624834550E-1,-3.059522867E0,1.525125384E0,9.868598938E0,1.044394239E1
2.648699650E-1,-3.212962627E0,1.254437327E0,9.926026344E0,1.050822253E1
2.672564760E-1,-3.421138287E0,9.888339639E-1,9.942776680E0,1.056128723E1
2.696429860E-1,-3.614956856E0,7.325028181E-1,9.940383911E0,1.060262730E1
2.720294450E-1,-3.794717550E0,4.956133962E-1,9.926026344E0,1.063821004E1
2.744159550E-1,-3.971786499E0,2.898306549E-1,9.909276962E0,1.067955335E1
2.768024650E-1,-4.136891365E0,1.124626622E-1,9.897313118E0,1.072768964E1
2.791889760E-1,-4.299902439E0,-2.871387079E-2,9.887741089E0,1.078227292E1
2.815754860E-1,-4.436293125E0,-1.196411327E-1,9.894919395E0,1.084455811E1
2.839619970E-1,-4.563112736E0,-1.746760458E-1,9.909276962E0,1.091083312E1
2.863485070E-1,-4.689932346E0,-1.938186288E-1,9.937990189E0,1.099075430E1
2.887350180E-1,-4.817050934E0,-1.818545163E-1,9.964311600E0,1.106908110E1
2.911214760E-1,-4.912764072E0,-1.435693651E-1,9.985847473E0,1.112982537E1
2.935079860E-1,-5.013262749E0,-8.374879509E-2,9.969097137E0,1.115897464E1
2.958944970E-1,-5.111368179E0,-2.392822644E-3,9.897313118E0,1.113925030E1
2.982810070E-1,-5.185545921E0,1.004985496E-1,9.772586823E0,1.106360880E1
3.006675180E-1,-5.278865814E0,2.129612118E-1,9.564411163E0,1.092656111E1
3.030540280E-1,-5.358128071E0,3.352942765E-1,9.294022560E0,1.073316421E1
3.054405380E-1,-5.403591633E0,4.668995142E-1,8.980263710E0,1.049104065E1
3.078270490E-1,-5.389235020E0,6.032904387E-1,8.630612373E0,1.019290358E1
3.102135070E-1,-5.372485161E0,7.420741320E-1,8.259724617E0,9.881159930E0
3.126000180E-1,-5.259723186E0,8.883354068E-1,7.919644833E0,9.548539264E0
3.149865280E-1,-5.025226593E0,1.041476011E0,7.618149281E0,9.185519749E0
3.173730380E-1,-4.807479858E0,1.180259824E0,7.313961506E0,8.831699086E0
3.197595490E-1,-4.539184570E0,1.297508121E0,7.065107822E0,8.497262643E0
3.221460590E-1,-4.156033993E0,1.388435364E0,6.859025955E0,8.139201949E0
3.245325700E-1,-3.739682674E0,1.438983679E0,6.698707104E0,7.805675973E0
3.269190800E-1,-3.442673683E0,1.443769336E0,6.555137634E0,7.543626541E0
3.293055380E-1,-3.160320520E0,1.422233939E0,6.459424496E0,7.330384709E0
3.316920490E-1,-2.908775091E0,1.352542996E0,6.377769470E0,7.139067762E0
3.340785590E-1,-2.786741018E0,1.220937729E0,6.327520370E0,7.020977744E0
3.364650700E-1,-2.846561670E0,1.036690354E0,6.322734833E0,7.011035302E0
3.388515800E-1,-3.098107100E0,8.282157183E-1,6.392126560E0,7.151467740E0
3.412380900E-1,-3.516851187E0,6.128616929E-1,6.528816700E0,7.441054309E0
3.436246010E-1,-4.065106392E0,3.951148391E-1,6.717849731E0,7.861978805E0
3.460111110E-1,-4.663611412E0,1.866401732E-1,6.947560310E0,8.369749114E0
3.483975700E-1,-5.211866856E0,-4.785645287E-3,7.208677292E0,8.895426202E0
3.507840800E-1,-5.628517151E0,-1.770688742E-1,7.445566654E0,9.335310467E0
3.531705900E-1,-5.959025860E0,-3.017947674E-1,7.637291908E0,9.691712799E0
3.555571010E-1,-6.181558132E0,-3.759722710E-1,7.790432453E0,9.952077868E0
3.579436110E-1,-6.200700760E0,-4.214358926E-1,7.941180229E0,1.008407862E1
3.603301220E-1,-6.126523495E0,-4.166502357E-1,8.053643227E0,1.012763826E1
3.627166320E-1,-6.054738522E0,-3.759722710E-1,8.123034477E0,1.013828895E1
3.651031430E-1,-5.944668770E0,-3.281157911E-1,8.192725182E0,1.012756104E1
3.674896010E-1,-5.860620975E0,-2.751746178E-1,8.235795975E0,1.011192042E1
3.698761110E-1,-5.863013744E0,-2.153540403E-1,8.247760773E0,1.012160389E1
3.722626220E-1,-5.906383514E0,-1.698904037E-1,8.223832130E0,1.012648231E1
3.746491320E-1,-5.970989704E0,-1.339980662E-1,8.161619186E0,1.011349105E1
3.770356430E-1,-6.078666687E0,-1.100698411E-1,8.070392609E0,1.010413484E1
3.794221530E-1,-6.176772594E0,-1.100698411E-1,7.981858253E0,1.009329957E1
3.818086630E-1,-6.284449577E0,-1.196411327E-1,7.917252064E0,1.010898119E1
3.841951740E-1,-6.389733791E0,-1.244267747E-1,7.881359577E0,1.014692115E1
3.865816320E-1,-6.485745907E0,-1.004985496E-1,7.886145115E0,1.021108636E1
3.889681430E-1,-6.588637352E0,-4.307080805E-2,7.922037601E0,1.030391562E1
3.913546530E-1,-6.691528320E0,5.982056633E-2,7.984251022E0,1.041769620E1
3.937411630E-1,-6.801598549E0,2.057827413E-1,8.067999840E0,1.055446402E1
3.961276740E-1,-6.902096748E0,3.879363835E-1,8.166404724E0,1.069951402E1
3.985141840E-1,-6.988238335E0,6.080760360E-1,8.254939079E0,1.083278592E1
4.009006950E-1,-7.050751209E0,8.691928387E-1,8.307580948E0,1.093089612E1
4.032871530E-1,-7.115357399E0,1.146760225E0,8.309973717E0,1.099995605E1
4.056736630E-1,-7.182356358E0,1.434198022E0,8.269295692E0,1.104646632E1
4.080601740E-1,-7.256533623E0,1.733300924E0,8.195118904E0,1.108249007E1
4.104466840E-1,-7.345067978E0,2.030309916E0,8.096714020E0,1.111885605E1
4.128331950E-1,-7.476673603E0,2.307877541E0,7.974679470E0,1.117239722E1
4.152197050E-1,-7.646862984E0,2.561815739E0,7.840681553E0,1.124783093E1
4.176062150E-1,-7.850253105E0,2.774776936E0,7.713861942E0,1.135030955E1
4.199927260E-1,-8.063214302E0,2.944667339E0,7.577471256E0,1.145009001E1
4.223792360E-1,-8.269295692E0,3.078665495E0,7.443173885E0,1.154384121E1
4.247656950E-1,-8.446364403E0,3.191427231E0,7.323532581E0,1.162585089E1
4.271522050E-1,-8.566005707E0,3.303889751E0,7.187141895E0,1.165963764E1
4.295387150E-1,-8.621041298E0,3.421138287E0,7.048357964E0,1.164928711E1
4.319252260E-1,-8.623434067E0,3.531208038E0,6.892525673E0,1.159051144E1
4.343117360E-1,-8.599505424E0,3.626920938E0,6.725028038E0,1.150356689E1
4.366982470E-1,-8.568398476E0,3.699004650E0,6.547959328E0,1.140069556E1
4.390847570E-1,-8.554041862E0,3.749253988E0,6.370591164E0,1.130543982E1
4.414712150E-1,-8.566005707E0,3.789932013E0,6.205486298E0,1.123601792E1
4.438577260E-1,-8.613862038E0,3.840181351E0,6.049952984E0,1.120480000E1
4.462442360E-1,-8.697610855E0,3.919144392E0,5.927918911E0,1.123157825E1
4.486307470E-1,-8.819944382E0,4.033999920E0,5.827121258E0,1.131458865E1
4.510172570E-1,-8.968298912E0,4.184747696E0,5.750551224E0,1.144601844E1
4.534037680E-1,-9.123832703E0,4.364508629E0,5.666802406E0,1.159335621E1
4.557902780E-1,-9.265308380E0,4.532006264E0,5.532804012E0,1.170456921E1
4.581767880E-1,-9.396913528E0,4.687539577E0,5.379663467E0,1.179897412E1
4.605632990E-1,-9.514162064E0,4.852943420E0,5.221437931E0,1.188838735E1
4.629497570E-1,-9.614660263E0,5.051547527E0,5.082654476E0,1.199138028E1
4.653362680E-1,-9.698409081E0,5.298008442E0,4.974977493E0,1.211934129E1
