x,y,z
-3.153554133207608,3.238889739401161,2.203204670049064
-3.153554133207608,3.238889739401161,2.255472883974844
-3.153554133207608,3.238889739401161,2.3222659347765338
-3.153554133207608,3.238889739401161,2.3986008257451754
-3.153554133207608,3.238889739401161,2.4865979845763375
-3.153554133207608,3.238889739401161,2.5583738635141633
-3.153554133207608,3.238889739401161,2.6389496098739444
-3.153554133207608,3.238889739401161,2.717404928538155
-3.153554133207608,3.238889739401161,2.7760342566244205
-3.153554133207608,3.238889739401161,2.8216231990432346
-3.153554133207608,3.238889739401161,2.8682722712001247
-3.153554133207608,3.238889739401161,2.9011386474455207
-3.153554133207608,3.238889739401161,2.9290751093973126
-3.153554133207608,3.238889739401161,2.9605101168496044
-3.153554133207608,3.238889739401161,2.9916273048078637
-3.153554133207608,3.238889739401161,3.023804453577973
-3.153554133207608,3.238889739401161,3.0566709983961915
-3.153554133207608,3.238889739401161,3.0863566489885232
-3.153554133207608,3.238889739401161,3.1050694274130404
-3.153554133207608,3.238889739401161,3.139685160871798
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.22989339648125,3.1983361534487313
-3.153554133207608,3.2193703168692074,3.1983361534487313
-3.153554133207608,3.2242084926479353,3.1983361534487313
-3.153554133207608,3.233884892990476,3.1983361534487313
-3.153554133207608,3.2181607608290492,3.1983361534487313
-3.153554133207608,3.216164988383485,3.1983361534487313
-3.153554133207608,3.2193703168692074,3.1983361534487313
-3.153554133207608,3.2202169965418914,3.1983361534487313
-3.153554133207608,3.2229989366077776,3.1983361534487313
-3.153554133207608,3.213322584647139,3.1983361534487313
-3.153554133207608,3.203646184304598,3.1983361534487313
-3.153554133207608,3.2084843604865085,3.1983361534487313
-3.153554133207608,3.2153788203599816,3.1983361534487313
-3.153554133207608,3.2202169965418914,3.1983361534487313
-3.153554133207608,3.2229989366077776,3.1983361534487313
-3.153554133207608,3.2318891209480944,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
-3.153554133207608,3.238889739401161,3.1983361534487313
