"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.587776830E-1,-2.716950178E0,3.499950171E0,9.060000420E0,1.008538929E1
2.612770680E-1,-2.724000216E0,3.508050203E0,9.013950348E0,1.004877576E1
2.637764480E-1,-2.698050022E0,3.517050266E0,8.941950798E0,9.980360744E0
2.662760620E-1,-2.659950018E0,3.493050098E0,8.859000206E0,9.887295775E0
2.687754480E-1,-2.602050066E0,3.502950191E0,8.731950760E0,9.761572039E0
2.712748330E-1,-2.575950146E0,3.484050274E0,8.595000267E0,9.625391164E0
2.737742140E-1,-2.530050039E0,3.472050190E0,8.446949959E0,9.476668683E0
2.762735980E-1,-2.511000156E0,3.472050190E0,8.301000595E0,9.341673575E0
2.787729830E-1,-2.490000010E0,3.454950094E0,8.169000626E0,9.212456319E0
2.812723680E-1,-2.499000072E0,3.438000202E0,8.029950142E0,9.085424923E0
2.837717520E-1,-2.511000156E0,3.433050156E0,7.885950565E0,8.959864479E0
2.862711640E-1,-2.530050039E0,3.426000118E0,7.740000248E0,8.834377955E0
2.887706240E-1,-2.569050074E0,3.433050156E0,7.582050323E0,8.710530337E0
2.912700110E-1,-2.617050171E0,3.418950081E0,7.429050446E0,8.586557038E0
2.937693960E-1,-2.707950115E0,3.402000189E0,7.254000187E0,8.457370621E0
2.962687890E-1,-2.827050209E0,3.373050213E0,7.153950214E0,8.399326419E0
2.987681740E-1,-2.913000107E0,3.381000042E0,7.089000225E0,8.376792650E0
3.012675580E-1,-3.031050205E0,3.352050066E0,7.077000141E0,8.396870607E0
3.037669430E-1,-3.160050154E0,3.342000246E0,7.077000141E0,8.440308858E0
3.062663280E-1,-3.306000233E0,3.316050053E0,7.077000141E0,8.485856261E0
3.087657230E-1,-3.439950228E0,3.310950041E0,7.108050346E0,8.562711455E0
3.112651070E-1,-3.586050272E0,3.292050123E0,7.138950348E0,8.640715401E0
3.137644910E-1,-3.715950251E0,3.277950048E0,7.185000420E0,8.727970773E0
3.162638750E-1,-3.868950129E0,3.250950098E0,7.234950542E0,8.825075693E0
3.187632600E-1,-4.017000198E0,3.226950169E0,7.293000221E0,8.929577269E0
3.212626590E-1,-4.156050205E0,3.220050097E0,7.366950512E0,9.050604166E0
3.237622740E-1,-4.281000137E0,3.223050117E0,7.432050228E0,9.162444261E0
3.262616600E-1,-4.381050110E0,3.202950239E0,7.501050472E0,9.258415009E0
3.287610450E-1,-4.455000401E0,3.214950085E0,7.561050415E0,9.346251441E0
3.312604250E-1,-4.479000092E0,3.213000059E0,7.636950493E0,9.418483107E0
3.337598090E-1,-4.431000233E0,3.237000227E0,7.723950386E0,9.474774039E0
3.362591940E-1,-4.378950119E0,3.286950111E0,7.876950264E0,9.592996958E0
3.387585790E-1,-4.246950150E0,3.357000113E0,8.076000214E0,9.722541580E0
3.412579780E-1,-4.161000252E0,3.381000042E0,8.353050232E0,9.925650233E0
3.437573620E-1,-4.017000198E0,3.414000273E0,8.650050163E0,1.012990900E1
3.462568220E-1,-3.919050217E0,3.421050072E0,8.855999947E0,1.027089447E1
3.487562090E-1,-3.820950270E0,3.382950068E0,9.088050842E0,1.042289212E1
3.512555940E-1,-3.720000267E0,3.406950235E0,9.282000542E0,1.056414909E1
3.537549680E-1,-3.601050138E0,3.400050163E0,9.471000671E0,1.068773863E1
3.562543530E-1,-3.495000124E0,3.400050163E0,9.685050011E0,1.084322649E1
3.587537370E-1,-3.400050163E0,3.388050079E0,9.865950584E0,1.097160906E1
3.612531220E-1,-3.331950188E0,3.390000105E0,1.004595089E1,1.111373574E1
3.637524920E-1,-3.256050110E0,3.370950222E0,1.020900059E1,1.123338154E1
3.662518760E-1,-3.201000214E0,3.373050213E0,1.027800083E1,1.128100932E1
3.687514900E-1,-3.142950058E0,3.393000126E0,1.024500084E1,1.124057948E1
3.712506460E-1,-3.088050127E0,3.438000202E0,1.021605015E1,1.121265266E1
3.737502590E-1,-3.045000076E0,3.484050274E0,1.006800079E1,1.108040034E1
3.762496320E-1,-2.893950224E0,3.438000202E0,9.760950089E0,1.074574055E1
3.787490160E-1,-2.635950089E0,3.478950262E0,9.388050079E0,1.035310640E1
3.812484010E-1,-2.212050200E0,3.543000221E0,8.839050293E0,9.776237862E0
3.837477850E-1,-1.314000010E0,3.607950211E0,7.908000469E0,8.790925558E0
3.862471700E-1,-3.949500322E-1,3.601050138E0,6.864000320E0,7.761317416E0
3.887465550E-1,6.000000052E-3,3.574950218E0,6.277950287E0,7.224469868E0
3.912459390E-1,1.549500078E-1,3.526950121E0,5.947050095E0,6.915980877E0
3.937453990E-1,7.605000585E-2,3.502950191E0,5.872950077E0,6.838712324E0
3.962447090E-1,-1.909500062E-1,3.385050058E0,6.067050457E0,6.950117053E0
3.987441820E-1,-5.310000181E-1,3.238950253E0,6.316050529E0,7.117952939E0
4.012434920E-1,-8.880000710E-1,3.079050064E0,6.472050190E0,7.221947596E0
4.037429510E-1,-1.198950052E0,2.890050173E0,6.570000172E0,7.277003057E0
4.062423380E-1,-1.405050039E0,2.713050127E0,6.565050125E0,7.241180135E0
4.087417230E-1,-1.543950081E0,2.557050228E0,6.577050209E0,7.223564022E0
4.112411170E-1,-1.639950037E0,2.410950184E0,6.522000313E0,7.144130807E0
4.137405020E-1,-1.627950072E0,2.277000189E0,6.454950333E0,7.035718520E0
4.162398860E-1,-1.578000069E0,2.172000170E0,6.421050072E0,6.959709260E0
4.187392700E-1,-1.498950124E0,2.088000059E0,6.366000175E0,6.865315284E0
4.212386540E-1,-1.453050017E0,2.023050070E0,6.309000492E0,6.782888260E0
4.237380380E-1,-1.362000108E0,1.939050078E0,6.274950504E0,6.707455802E0
4.262376540E-1,-1.270950079E0,1.936950088E0,6.342000484E0,6.751893060E0
4.287370400E-1,-1.185000062E0,1.936950088E0,6.439950466E0,6.828540312E0
4.312364250E-1,-1.077000022E0,1.936950088E0,6.619950294E0,6.981077753E0
4.337358240E-1,-9.289500713E-1,2.004000187E0,6.847050190E0,7.194516057E0
4.362352080E-1,-7.950000167E-1,2.076000214E0,7.111050129E0,7.450425213E0
4.387345930E-1,-6.630000472E-1,2.188050032E0,7.491000175E0,7.832127146E0
4.412339770E-1,-4.909500182E-1,2.305950165E0,7.942050457E0,8.284600385E0
4.437333620E-1,-3.679500222E-1,2.455950022E0,8.368050575E0,8.728765558E0
4.462327280E-1,-2.389500141E-1,2.622000217E0,8.571000099E0,8.966271519E0
4.487321120E-1,-1.050000042E-1,2.796000242E0,8.698050499E0,9.136997583E0
4.512315720E-1,8.805000782E-2,3.043050051E0,9.232050896E0,9.721042648E0
4.537308820E-1,2.430000156E-1,3.310950041E0,9.787050247E0,1.033478552E1
4.562302590E-1,4.210500121E-1,3.493050098E0,1.008195019E1,1.067822090E1
4.587296440E-1,5.860500336E-1,3.721050262E0,1.039995003E1,1.106113151E1
4.612291050E-1,6.190500259E-1,3.850050211E0,1.081005096E1,1.149188024E1
4.637284920E-1,6.070500016E-1,3.996000290E0,1.106400013E1,1.177916070E1
4.662278770E-1,5.479500294E-1,4.144050121E0,1.115895081E1,1.191618998E1
4.687272320E-1,5.089499950E-1,4.381050110E0,1.111395073E1,1.195711215E1
4.712266170E-1,5.500500202E-1,5.065950394E0,1.107105064E1,1.218747598E1
4.737260010E-1,6.840000153E-1,6.009000301E0,1.179405022E1,1.325426577E1
4.762256150E-1,5.329500437E-1,6.328050137E0,1.149195099E1,1.312985879E1
4.787247710E-1,4.879500270E-1,6.499950409E0,1.112295055E1,1.289214798E1
4.812241440E-1,6.100500226E-1,6.526950359E0,1.069200039E1,1.254161530E1
4.837235290E-1,8.710500598E-1,6.301950455E0,1.017495060E1,1.200012198E1
4.862231440E-1,1.207950115E0,5.952000141E0,9.643950462E0,1.139698336E1
4.887225310E-1,1.588950038E0,5.590050220E0,9.069000244E0,1.077126683E1
4.912219060E-1,1.941000104E0,5.056950092E0,8.971050262E0,1.047950230E1
4.937212900E-1,2.475000143E0,4.377000332E0,8.760000229E0,1.010056244E1
4.962206750E-1,3.202950239E0,3.436050177E0,9.258000374E0,1.038151733E1
4.987200590E-1,3.964050293E0,2.404050112E0,1.058505058E1,1.155579714E1
5.012194440E-1,4.909950256E0,1.396050096E0,1.175805092E1,1.281828104E1
5.037188200E-1,5.938950062E0,9.700500369E-1,1.160700035E1,1.307419527E1
5.062182040E-1,6.342000484E0,6.229500175E-1,1.113495064E1,1.282950360E1
5.087175880E-1,6.277050495E0,2.059500068E-1,1.104000092E1,1.270139357E1
5.112169720E-1,6.066000462E0,-1.930500120E-1,1.108005047E1,1.263333480E1
5.137164330E-1,5.956050396E0,-1.810500026E-1,1.084305096E1,1.237251266E1
5.162157420E-1,5.719050407E0,1.440000087E-1,1.010100079E1,1.160855247E1
5.187152010E-1,5.194950104E0,4.480500221E-1,9.160050392E0,1.054015079E1
5.212145880E-1,4.630050182E0,8.640000224E-1,8.274000168E0,9.520658565E0
5.237139730E-1,3.322050095E0,8.160000443E-1,7.527000427E0,8.267866009E0
5.262133570E-1,1.764000058E0,1.060950041E0,7.635000229E0,7.907625414E0
5.287127330E-1,6.070500016E-1,1.200000048E0,7.506000519E0,7.625519891E0
5.312121170E-1,-5.620500445E-1,1.309950113E0,7.623000145E0,7.755127385E0
5.337117310E-1,-1.462950110E0,1.549050093E0,7.867050171E0,8.150475913E0
5.362108870E-1,-1.996950150E0,1.912950039E0,8.446949959E0,8.888090422E0
5.387105000E-1,-2.226000071E0,2.397000074E0,8.739000320E0,9.331174217E0
5.412096650E-1,-2.442000151E0,2.811000109E0,8.428050041E0,9.213962983E0
5.437092780E-1,-2.866050243E0,2.776950121E0,7.438950539E0,8.441781867E0
5.462086650E-1,-3.198000193E0,2.940000057E0,6.550950527E0,7.860391745E0
5.487080500E-1,-3.328050137E0,3.187050104E0,5.995050430E0,7.561338224E0
5.512074340E-1,-3.190950155E0,3.498000145E0,5.487000465E0,7.247436927E0
5.537068290E-1,-2.845950127E0,3.715950251E0,5.374950409E0,7.127258259E0
5.562062130E-1,-2.395950079E0,3.898050070E0,5.659950256E0,7.278077221E0
5.587055980E-1,-1.800000072E0,4.056000233E0,6.285000324E0,7.693657597E0
