"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.935591800E-1,4.957950115E0,-1.380000114E0,5.692950249E0,7.674330733E0
7.960585620E-1,5.287950039E0,-1.447050095E0,5.262000084E0,7.599014046E0
7.985576410E-1,5.548950195E0,-1.492950082E0,4.879050255E0,7.538227882E0
8.010570240E-1,5.889000416E0,-1.525950074E0,4.563000202E0,7.604592058E0
8.035563460E-1,6.205050468E0,-1.495050073E0,4.414950371E0,7.760773983E0
8.060555020E-1,6.454050541E0,-1.546050072E0,4.162950039E0,7.834232077E0
8.085548850E-1,6.636000156E0,-1.552950025E0,3.898050070E0,7.851302198E0
8.110541950E-1,7.114950180E0,-1.513950109E0,4.087049961E0,8.343772431E0
8.135533480E-1,7.452000141E0,-1.488000035E0,4.269000053E0,8.716123660E0
8.160527310E-1,7.630050182E0,-1.371000051E0,4.384050369E0,8.906020692E0
8.185520410E-1,8.034000397E0,-1.387950063E0,4.639950275E0,9.380869166E0
8.210511950E-1,8.302050591E0,-1.440000057E0,4.908000469E0,9.751210837E0
8.235505770E-1,8.416950226E0,-1.507050037E0,5.109000206E0,9.960829987E0
