"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.643373720E-1,-1.402050018E0,4.294050217E0,9.406050682E0,1.043448135E1
1.668358240E-1,-1.479000092E0,4.278000355E0,9.418050766E0,1.044932575E1
1.693345150E-1,-1.543050051E0,4.261050224E0,9.370050430E0,1.040842916E1
1.718329780E-1,-1.576950073E0,4.294050217E0,9.330000877E0,1.039108056E1
1.743315150E-1,-1.627050042E0,4.275000095E0,9.270000458E0,1.033710918E1
1.768299780E-1,-1.641000032E0,4.266000271E0,9.186000824E0,1.026032410E1
1.793286530E-1,-1.665000081E0,4.237050056E0,9.117000580E0,1.019041304E1
1.818271170E-1,-1.612950087E0,4.218000412E0,9.076050758E0,1.013744706E1
1.843256530E-1,-1.539000034E0,4.203000069E0,8.980050087E0,1.003369475E1
1.868241170E-1,-1.516950130E0,4.195950031E0,8.962950706E0,1.001207370E1
1.893225830E-1,-1.456950068E0,4.171950340E0,8.983050346E0,1.001114712E1
1.918210450E-1,-1.384950042E0,4.167000294E0,8.977950096E0,9.994276662E0
1.943197350E-1,-1.348950028E0,4.155000210E0,8.983050346E0,9.988938204E0
1.968181990E-1,-1.254000068E0,4.167000294E0,9.004050255E0,1.000046642E1
1.993167350E-1,-1.129050016E0,4.167000294E0,8.767050743E0,9.772401144E0
2.018151890E-1,-1.051950097E0,4.162950039E0,8.568000793E0,9.583704379E0
2.043138790E-1,-9.400500655E-1,4.167000294E0,8.464950562E0,9.481717860E0
2.068123430E-1,-8.850000501E-1,4.114950180E0,8.314949989E0,9.319572597E0
2.093108040E-1,-8.490000367E-1,4.072050095E0,8.194950104E0,9.190190435E0
2.118093410E-1,-7.840500474E-1,4.050000191E0,8.011050224E0,9.010780306E0
2.143078090E-1,-7.290000319E-1,4.036050320E0,7.893000603E0,8.894976208E0
2.168065000E-1,-7.030500174E-1,3.970950127E0,7.783050537E0,8.765762939E0
2.193049630E-1,-7.680000067E-1,3.901950121E0,7.764000416E0,8.723229976E0
2.218035000E-1,-7.960500121E-1,3.874950171E0,7.788000584E0,8.735095165E0
2.243019730E-1,-8.350500464E-1,3.813000202E0,7.828950405E0,8.748070848E0
2.268004350E-1,-8.820000291E-1,3.739050150E0,7.993950367E0,8.869141026E0
2.292991250E-1,-9.210000634E-1,3.697950125E0,8.260050774E0,9.096785972E0
2.317975890E-1,-9.400500655E-1,3.685950279E0,8.524950027E0,9.335132380E0
2.342960500E-1,-1.017000079E0,3.619050264E0,8.815050125E0,9.583158283E0
2.367945960E-1,-8.779500127E-1,3.636000156E0,9.138000488E0,9.873922538E0
2.392930590E-1,-8.080500364E-1,3.640950203E0,9.418050766E0,1.012961714E1
2.417917490E-1,-6.190500259E-1,3.720000267E0,9.555000305E0,1.027227607E1
2.442902130E-1,-4.369500279E-1,3.844050169E0,9.724950790E0,1.046624646E1
2.467886750E-1,-3.220500052E-1,3.921000242E0,9.916050911E0,1.066799066E1
2.492872110E-1,-2.550000250E-1,3.978000164E0,1.004100037E1,1.080329573E1
2.517856750E-1,-2.599500120E-1,4.005000114E0,1.020600033E1,1.096676993E1
2.542843650E-1,-2.239500135E-1,4.066950321E0,1.034700012E1,1.111983139E1
2.567828280E-1,-2.959500253E-1,4.062000275E0,1.067295074E1,1.142362947E1
2.592812900E-1,-3.319500089E-1,4.099950314E0,1.092195034E1,1.167085184E1
