"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.707651890E-1,-2.908950090E0,1.209000111E0,7.798050404E0,8.410306891E0
1.732646480E-1,-2.863050222E0,1.159050107E0,7.531950474E0,8.140683735E0
1.757639680E-1,-2.842050076E0,1.141950011E0,7.305000305E0,7.921131732E0
1.782633500E-1,-2.833950043E0,1.144050002E0,7.068000317E0,7.700438411E0
1.807625060E-1,-2.787000179E0,1.129950047E0,6.898050308E0,7.525108316E0
1.832618890E-1,-2.794050217E0,1.108950019E0,6.655950546E0,7.303298189E0
1.857612740E-1,-2.719950199E0,1.093950033E0,6.505050182E0,7.135161781E0
1.882606630E-1,-2.731950045E0,1.051050067E0,6.349050522E0,6.991330333E0
1.907599730E-1,-2.740950108E0,1.051050067E0,6.190950394E0,6.851669907E0
1.932593560E-1,-2.643000126E0,1.077000022E0,6.057000160E0,6.695717262E0
1.957585110E-1,-2.515950203E0,1.111050010E0,5.832000256E0,6.447996939E0
1.982581450E-1,-2.410950184E0,1.140000105E0,5.623950481E0,6.224234896E0
2.007573010E-1,-2.425050020E0,1.125000000E0,5.533050060E0,6.145008997E0
2.032566830E-1,-2.461050034E0,1.161000013E0,5.440050125E0,6.082666657E0
2.057559930E-1,-2.539950132E0,1.207050085E0,5.443950176E0,6.127390154E0
2.082553760E-1,-2.562000036E0,1.204050064E0,5.443950176E0,6.135973783E0
2.107547550E-1,-2.688000202E0,1.207050085E0,5.527950287E0,6.264227755E0
2.132539110E-1,-2.767050028E0,1.168050051E0,5.796000481E0,6.527980419E0
2.157532940E-1,-2.799000025E0,1.120950103E0,6.031050205E0,6.742736599E0
2.182526780E-1,-2.638050079E0,1.093950033E0,6.139050484E0,6.770817952E0
2.207520630E-1,-2.491950035E0,1.087050080E0,6.181950092E0,6.753369514E0
2.232513680E-1,-2.241000175E0,1.233000040E0,6.208050251E0,6.714332342E0
2.257507500E-1,-1.723950028E0,1.621050119E0,6.232050419E0,6.666202788E0
2.282499060E-1,-1.458000064E0,1.759950042E0,6.631950378E0,7.014695586E0
2.307492890E-1,-1.372050047E0,1.750050068E0,6.922050476E0,7.270486873E0
2.332486730E-1,-1.518000126E0,1.923000097E0,7.779000282E0,8.155678951E0
2.357480630E-1,-2.085000038E0,2.224050045E0,9.447000504E0,9.926703495E0
2.382473730E-1,-2.812950134E0,2.314950228E0,1.081695080E1,1.141394356E1
2.407467550E-1,-3.040050030E0,1.824000120E0,1.119000053E1,1.173818523E1
2.432461400E-1,-3.013950109E0,1.578000069E0,1.134405041E1,1.184320308E1
