"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.687147970E-1,-7.939500213E-1,3.721950293E0,7.632000446E0,8.528229677E0
1.712133370E-1,-6.169500351E-1,3.649950266E0,7.624950409E0,8.476003364E0
1.737121050E-1,-5.020500422E-1,3.552000284E0,7.668000221E0,8.465635691E0
1.762108690E-1,-4.870500267E-1,3.459000111E0,7.750050545E0,8.500893067E0
1.787095630E-1,-5.040000081E-1,3.397050142E0,7.804950237E0,8.527087069E0
1.812083300E-1,-5.160000324E-1,3.355950117E0,7.873950481E0,8.574832558E0
1.837068710E-1,-5.230500102E-1,3.361050129E0,7.954950333E0,8.651674640E0
1.862056340E-1,-5.470499992E-1,3.376950264E0,8.058000565E0,8.754109314E0
1.887044030E-1,-5.929500461E-1,3.397050142E0,8.166000366E0,8.864259778E0
1.912030980E-1,-6.720000505E-1,3.436950207E0,8.302950859E0,9.011282026E0
1.937018650E-1,-7.099500299E-1,3.451950073E0,8.439000130E0,9.145310905E0
1.962006340E-1,-7.840500474E-1,3.483000278E0,8.667000771E0,9.373522698E0
1.986991750E-1,-8.680500388E-1,3.538050175E0,8.872050285E0,9.590859512E0
2.011978650E-1,-8.970000148E-1,3.622050285E0,9.025950432E0,9.766864312E0
2.036966340E-1,-8.490000367E-1,3.748050213E0,9.133049965E0,9.908646887E0
2.061954030E-1,-7.990500331E-1,3.865950108E0,9.226950645E0,1.003596878E1
2.086941730E-1,-7.699500322E-1,3.985950232E0,9.298950195E0,1.014648200E1
2.111926890E-1,-8.230500221E-1,4.048050404E0,9.358050346E0,1.022923407E1
2.136914560E-1,-9.180000424E-1,4.102950096E0,9.367950439E0,1.026817506E1
2.161902260E-1,-9.880500436E-1,4.108050346E0,9.366000175E0,1.027493454E1
2.186889200E-1,-1.036050081E0,4.138950348E0,9.373050690E0,1.029846537E1
2.211876870E-1,-1.072050095E0,4.144050121E0,9.334950447E0,1.026955416E1
2.236864510E-1,-1.072050095E0,4.144050121E0,9.313050270E0,1.024965112E1
2.261849920E-1,-1.087950110E0,4.159950256E0,9.258000374E0,1.020781037E1
2.286837590E-1,-1.135950089E0,4.153050423E0,9.184050560E0,1.014322410E1
2.311824530E-1,-1.150950074E0,4.162950039E0,9.136050224E0,1.010555554E1
2.336812350E-1,-1.167000055E0,4.206000328E0,9.078000069E0,1.007285526E1
2.361797750E-1,-1.191000104E0,4.263000011E0,8.995050430E0,1.002509763E1
2.386785420E-1,-1.198950052E0,4.342050076E0,8.920050621E0,9.992906643E0
2.411773120E-1,-1.198950052E0,4.399950027E0,8.869950294E0,9.973618185E0
2.436760810E-1,-1.219950080E0,4.444950104E0,8.758049965E0,9.896933809E0
2.461747700E-1,-1.246050000E0,4.498050213E0,8.619000435E0,9.801646026E0
2.486735370E-1,-1.285050035E0,4.546050072E0,8.563950539E0,9.780550786E0
2.511720780E-1,-1.315950036E0,4.606050014E0,8.473050117E0,9.733447464E0
2.536708450E-1,-1.321050048E0,4.632000446E0,8.295000076E0,9.592060656E0
2.561696140E-1,-1.291950107E0,4.620000362E0,8.130000114E0,9.439832641E0
2.586683090E-1,-1.234050035E0,4.645950317E0,7.981950283E0,9.317685558E0
2.611670760E-1,-1.246050000E0,4.630050182E0,7.809000492E0,9.163541563E0
2.636658450E-1,-1.300950050E0,4.608000278E0,7.648950577E0,9.024000362E0
2.661643860E-1,-1.348950028E0,4.564949989E0,7.591950417E0,8.960811666E0
