x,y,z
-0.43844856323861386,0.7965703150671137,1.3665900933810076
-0.4228125831656594,0.7997606929965688,1.3414405476896911
-0.4132630751397615,0.8036190080415274,1.3223498671642604
-0.4027691634301059,0.8048851885542723,1.3257903672094178
-0.39997075731130055,0.8058123770948762,1.3335240875745367
-0.3943740008082214,0.806480377485767,1.340009409700952
-0.3836351757086447,0.8045461965821312,1.32295887022857
-0.37873802073526697,0.8020238507477264,1.3117846498182937
-0.37758367533125364,0.7986340900123731,1.287030782090877
-0.3736309240416337,0.7931207489879457,1.270984923646704
-0.37314120849765614,0.7864010644987476,1.258805828561962
-0.3635917559730912,0.7806883406684221,1.2476620968819148
-0.36033860621317265,0.7755737968934847,1.251498468334245
-0.35869454526518174,0.7713166528948766,1.2626727855676496
-0.35684059856466593,0.7673287121041351,1.2801191964472043
-0.3631370123319781,0.7650655544194433,1.3038681897031388
-0.36474604564257285,0.7618752081276818,1.3359599065914851
-0.3530977887621027,0.7609480037017655,1.369634915665249
-0.33396380104064144,0.7609480037017655,1.4055630038029419
-0.30552521868320354,0.7614165897155301,1.4380503986551878
-0.26704741275589017,0.7641383658788394,1.4666712233882917
-0.23021363979270246,0.7655341403667422,1.4997676213048472
-0.1917358061147227,0.7655341403667422,1.5363047129128165
-0.1621079066836058,0.7655341403667422,1.566934899702339
-0.14766121593366385,0.7636697798650748,1.587243392913116
-0.11967734946667259,0.7607486050770205,1.6071256228096191
-0.09564620653863479,0.7610776136287016,1.6168687052311563
-0.07885588129486586,0.7596818390743331,1.6266119812989497
-0.06042152285377244,0.7574286489247886,1.6329145636753295
-0.04992755564278392,0.7576280475495336,1.6314836191298632
-0.05482473836682805,0.7578872515180934,1.6227756098466197
-0.05321567707236797,0.7574286489247886,1.6199135273124143
-0.04527525832479553,0.7600208151611616,1.6042939323854981
-0.0448205144504835,0.7631413727551142,1.5862385184416339
-0.041532420538367004,0.7679269238636829,1.5561869426063362
-0.03593563628462151,0.7722438731396398,1.5220856702182988
-0.04247685220599011,0.7760323994867896,1.4833258914535015
-0.057623144485633465,0.7774979626725012,1.449224619065464
-0.08210900330411795,0.778764143185246,1.4059892673201988
-0.11803331650254696,0.7798907461694419,1.3680212313697466
-0.1653610289260568,0.7772985799330687,1.3383957256084336
-0.19894165189612711,0.7768299939193041,1.3083439563298631
-0.22297279459096603,0.7779665486862658,1.2801191964472043
-0.23696474169979492,0.7788937689310291,1.2543604540453221
-0.24350598537182996,0.7812865207238104,1.2364878764716385
-0.25351018153750804,0.7851448674064626,1.2188282371118186
-0.2626049459222927,0.7875376191992437,1.2009555627150066
-0.2765968650472563,0.7907279971951645,1.1975149660497042
-0.29223284535340954,0.796111712473809,1.1902076058219875
-0.2903789541542266,0.8013558502903698,1.179033385411711
-0.2782409259952472,0.805144408341679,1.1737659727937697
-0.25910699377511887,0.808205160525351,1.1751970139593808
-0.2730989131332812,0.8105979123181322,1.1650274745773137
-0.30062800797529404,0.8117245153687936,1.1703253759254841
-0.29667531218700705,0.813319704366754,1.1692901093439176
-0.2726441692589692,0.813588875870461,1.1727611949424326
-0.24581462044532496,0.8111961240776798,1.184940193204046
-0.22227319306126472,0.8072779402805877,1.1940744660045466
-0.20222977355891006,0.8014954277524533,1.2019908294995565
-0.17655456991608023,0.7954437120164524,1.2003466564738252
-0.14531758143983686,0.7889333937536123,1.19303919942298
-0.11408059296359349,0.7822834979622231,1.1898118312379429
-0.07840116517122027,0.7730414359344606,1.196084021504238
-0.04083281924186453,0.7646069518261384,1.1946833724487114
0.002542183541344951,0.7548963038510771,1.1804644265773219
0.03892121265354056,0.7485155954487075,1.1780286075603736
0.08019741075436643,0.7437300601589857,1.1765975663947628
0.1069919601243589,0.73721974182968,1.1853359677880906
0.1104899469015661,0.7310384162332085,1.2019908294995565
0.10653723026529943,0.7269208655155307,1.2131345609766202
0.10373883806846701,0.7241891218170742,1.2271404718110175
0.10209479115904854,0.7245280979039026,1.2435821050422187
0.09649802066403682,0.7255849121902895,1.2644996015202885
0.08579418124937815,0.7269208655155307,1.286421778823584
0.0673598089562714,0.7295728529810311,1.3142204688352417
0.05850991635872802,0.7305698302194438,1.341836225653591
0.041229875454382114,0.7326336051647031,1.3881165931263701
0.021641171749194645,0.7362925374702292,1.4297382605761333
0.014890069842102201,0.7418756671924654,1.460977450632949
0.026083610855445534,0.7502503460234388,1.482716888389192
0.03773189562650144,0.7580866501428384,1.5017771768045385
0.044517983171872166,0.7660625475431685,1.5163918972599724
0.03213512513148972,0.7701900816148404,1.5283882525946786
0.009992886978138736,0.7738390304334408,1.5303978080943696
-0.006342694671156849,0.7741780223391161,1.530001936687197
-0.017536249513193596,0.7762318139303815,1.5314330748789196
-0.02593141236827696,0.7765707741318973,1.5236993543108175
-0.02593141236827696,0.7765707741318973,1.5192539797941778
-0.029639278018642193,0.7776275884182843,1.5080797593839015
-0.04083281924186453,0.777168985891445,1.4930691675212948
-0.04433079890650597,0.7778269712241825,1.4833258914535015
-0.04807363645973561,0.7806883406684221,1.4715426679789156
-0.053670420946679995,0.784476866949106,1.45470526016367
-0.05552433989652942,0.7897309882525924,1.4394815366439269
-0.05552433989652942,0.7935793515147849,1.4293119970588763
-0.06042152285377244,0.7965703150671137,1.4065980769412354
-0.06650799490082906,0.8000996532645505,1.3783733170585768
-0.07560275928561375,0.8032899995563118,1.3671990966483005
-0.08280860483381933,0.8072779402805877,1.3487478110942799
-0.08399792190749822,0.8090027550243312,1.312606591096467
-0.07721184833074023,0.808205160525351,1.2791143217727388
-0.0637096165326901,0.809929943564935,1.2490626493172965
-0.06650799490082906,0.8088731292785482,1.21395669590105
-0.07931062493597898,0.8074075660263708,1.1814692044286594
-0.09050416592600243,0.8045461965821312,1.1698991126112104
-0.09774501112773884,0.8037486337873104,1.1557105588499053
-0.10568543010851017,0.8026220308031147,1.152239569871535
-0.11453530885404023,0.8005582558578554,1.1445363382366456
-0.11243653201560262,0.7975673240096859,1.1406694780540862
-0.11173693048590125,0.796111712473809,1.1538837428972664
-0.10683974776185713,0.7907279971951645,1.1514479238803181
-0.0995989303107871,0.7867400247002636,1.153274739832957
-0.08490740942292337,0.782752083909522,1.1445363382366456
-0.056014055440506944,0.7794221602221428,1.1128708848655566
-0.03313725791648253,0.7741780223391161,1.1159156103266696
0.0032417850710462917,0.773380427840136,1.14596737960524
0.044517983171872166,0.7701900816148404,1.1887765646563764
0.11213400076031114,0.76859489261688,1.1989460072153153
0.20752400571404844,0.7717852389086414,1.2068623707103252
0.3133729784024746,0.7814859351674023,1.2539341905280652
0.35185079820512116,0.7830810924612032,1.5230903512465082
0.3831227723196428,0.782752083909522,1.6601042508256612
0.5339908014448084,0.8044166025405076,1.5955555309921703
0.6160884539120675,0.80673956563548,1.556582620570236
0.630989860785655,0.8053437910811114,1.533868893895868
0.5948556893521687,0.7980358783192911,1.5178230354516948
0.5757217296145728,0.7929213661820474,1.4833258914535015
0.5596310056673063,0.7860720559470663,1.4400905397082362
0.5496267817509617,0.7836793041542852,1.3905524119403352
0.5239515781081319,0.7792227774162447,1.3302661336331587
